tingkat_wilayah,provinsi_id,kabupaten_id,sektor_id,tahun,pertumbuhan,kontribusi
kabupaten,13,1307,6,2021,0,4.95
kabupaten,13,1307,7,2021,0,15.76
kabupaten,13,1307,8,2021,0,10.01
kabupaten,13,1307,9,2021,0,0.6
kabupaten,13,1307,10,2021,0,7.01
kabupaten,13,1307,11,2021,0,1.67
kabupaten,13,1307,12,2021,0,1.15
kabupaten,13,1307,13,2021,0,0.03
kabupaten,13,1307,14,2021,0,5.62
kabupaten,13,1307,15,2021,0,3.08
kabupaten,13,1307,16,2021,0,1.68
kabupaten,13,1307,17,2021,0,1.22
kabupaten,13,1307,1,2022,2.98,32.14
kabupaten,13,1307,2,2022,6.14,7.69
kabupaten,13,1307,3,2022,2.24,7.04
kabupaten,13,1307,4,2022,4.49,0.02
kabupaten,13,1307,5,2022,6.61,0.03
kabupaten,13,1307,6,2022,2.52,4.88
kabupaten,13,1307,7,2022,5.68,16.01
kabupaten,13,1307,8,2022,3.75,9.98
kabupaten,13,1307,9,2022,13.08,0.65
kabupaten,13,1307,10,2022,6.45,7.18
kabupaten,13,1307,11,2022,4.63,1.68
kabupaten,13,1307,12,2022,5.58,1.17
kabupaten,13,1307,13,2022,7.36,0.03
kabupaten,13,1307,14,2022,-1.01,5.35
kabupaten,13,1307,15,2022,5.8,3.13
kabupaten,13,1307,16,2022,4.52,1.69
kabupaten,13,1307,17,2022,12.94,1.32
kabupaten,13,1307,1,2023,3.45,31.8
kabupaten,13,1307,2,2023,3.46,7.61
kabupaten,13,1307,3,2023,4.55,7.04
kabupaten,13,1307,4,2023,3.76,0.02
kabupaten,13,1307,5,2023,4.22,0.03
kabupaten,13,1307,6,2023,6.34,4.96
kabupaten,13,1307,7,2023,5.5,16.16
kabupaten,13,1307,8,2023,5.86,10.11
kabupaten,13,1307,9,2023,8.05,0.67
kabupaten,13,1307,10,2023,7.69,7.39
kabupaten,13,1307,11,2023,2.52,1.65
kabupaten,13,1307,12,2023,6.46,1.19
kabupaten,13,1307,13,2023,6.57,0.03
kabupaten,13,1307,14,2023,1.34,5.19
kabupaten,13,1307,15,2023,1.87,3.05
kabupaten,13,1307,16,2023,7.01,1.73
kabupaten,13,1307,17,2023,7.71,1.36
kabupaten,13,1307,1,2024,1.92,31.16
kabupaten,13,1307,2,2024,4.95,7.68
kabupaten,13,1307,3,2024,4.63,7.08
kabupaten,13,1307,4,2024,4.15,0.02
kabupaten,13,1307,5,2024,-0.24,0.03
kabupaten,13,1307,6,2024,3.77,4.95
kabupaten,13,1307,7,2024,5.33,16.36
kabupaten,13,1307,8,2024,4.63,10.16
kabupaten,13,1307,9,2024,6.56,0.69
kabupaten,13,1307,10,2024,4.35,7.41
kabupaten,13,1307,11,2024,3.82,1.64
kabupaten,13,1307,12,2024,5.75,1.21
kabupaten,13,1307,13,2024,4.83,0.03
kabupaten,13,1307,14,2024,8.45,5.41
kabupaten,13,1307,15,2024,2.71,3.01
kabupaten,13,1307,16,2024,5.55,1.76
kabupaten,13,1307,17,2024,6.43,1.39
kabupaten,13,1307,1,2025,3.44,31.17
kabupaten,13,1307,2,2025,2.26,7.6
kabupaten,13,1307,3,2025,7.01,7.33
kabupaten,13,1307,4,2025,3.48,0.02
kabupaten,13,1307,5,2025,0.95,0.03
kabupaten,13,1307,6,2025,-0.74,4.75
kabupaten,13,1307,7,2025,4.08,16.47
kabupaten,13,1307,8,2025,0.7,9.9
kabupaten,13,1307,9,2025,4.53,0.7
kabupaten,13,1307,10,2025,4.65,7.5
kabupaten,13,1307,11,2025,6.83,1.7
kabupaten,13,1307,12,2025,5.92,1.24
kabupaten,13,1307,13,2025,5.12,0.03
kabupaten,13,1307,14,2025,1,5.28
kabupaten,13,1307,15,2025,3.33,3.01
kabupaten,13,1307,16,2025,7.22,1.82
kabupaten,13,1307,17,2025,8.19,1.46
kabupaten,13,1308,1,2021,0,48.47
kabupaten,13,1308,2,2021,0,1.87
kabupaten,13,1308,3,2021,0,4.17
kabupaten,13,1308,4,2021,0,0.01
kabupaten,13,1308,5,2021,0,0.1
kabupaten,13,1308,6,2021,0,4.65
kabupaten,13,1308,7,2021,0,14.12
kabupaten,13,1308,8,2021,0,4.43
kabupaten,13,1308,9,2021,0,0.76
kabupaten,13,1308,10,2021,0,6.33
kabupaten,13,1308,11,2021,0,2.27
kabupaten,13,1308,12,2021,0,1.34
kabupaten,13,1308,13,2021,0,0.05
kabupaten,13,1308,14,2021,0,6.88
kabupaten,13,1308,15,2021,0,2.51
kabupaten,13,1308,16,2021,0,1.14
kabupaten,13,1308,17,2021,0,0.88
kabupaten,13,1308,1,2022,3.97,48.41
kabupaten,13,1308,2,2022,2.41,1.84
kabupaten,13,1308,3,2022,2.61,4.12
kabupaten,13,1308,4,2022,5.32,0.02
kabupaten,13,1308,5,2022,-0.15,0.1
kabupaten,13,1308,6,2022,3.94,4.64
kabupaten,13,1308,7,2022,6.07,14.39
kabupaten,13,1308,8,2022,3.85,4.42
kabupaten,13,1308,9,2022,8.33,0.79
kabupaten,13,1308,10,2022,6.87,6.5
kabupaten,13,1308,11,2022,2.92,2.24
kabupaten,13,1308,12,2022,4.31,1.34
kabupaten,13,1308,13,2022,6.27,0.05
kabupaten,13,1308,14,2022,-1.17,6.53
kabupaten,13,1308,15,2022,4.88,2.53
kabupaten,13,1308,16,2022,4.31,1.14
kabupaten,13,1308,17,2022,8.76,0.92
kabupaten,13,1308,1,2023,3.53,48.01
kabupaten,13,1308,2,2023,4.36,1.83
kabupaten,13,1308,3,2023,3.28,4.07
kabupaten,13,1308,4,2023,5.05,0.02
kabupaten,13,1308,5,2023,3.98,0.1
kabupaten,13,1308,6,2023,6.36,4.73
kabupaten,13,1308,7,2023,5.36,14.52
kabupaten,13,1308,8,2023,5.91,4.49
kabupaten,13,1308,9,2023,6.84,0.81
kabupaten,13,1308,10,2023,7.81,6.71
kabupaten,13,1308,11,2023,2.51,2.2
kabupaten,13,1308,12,2023,5.73,1.36
kabupaten,13,1308,13,2023,6.19,0.05
kabupaten,13,1308,14,2023,3.79,6.49
kabupaten,13,1308,15,2023,2.02,2.48
kabupaten,13,1308,16,2023,7.38,1.18
kabupaten,13,1308,17,2023,7.95,0.95
kabupaten,13,1308,1,2024,2.12,47.16
kabupaten,13,1308,2,2024,4.75,1.85
kabupaten,13,1308,3,2024,2.53,4.02
kabupaten,13,1308,4,2024,4.81,0.02
kabupaten,13,1308,5,2024,3.82,0.1
kabupaten,13,1308,6,2024,4.6,4.76
kabupaten,13,1308,7,2024,5.71,14.77
kabupaten,13,1308,8,2024,5.59,4.56
kabupaten,13,1308,9,2024,6.46,0.83
kabupaten,13,1308,10,2024,5.25,6.8
kabupaten,13,1308,11,2024,7.65,2.28
kabupaten,13,1308,12,2024,5.84,1.39
kabupaten,13,1308,13,2024,4.72,0.05
kabupaten,13,1308,14,2024,8.83,6.8
kabupaten,13,1308,15,2024,3.25,2.46
kabupaten,13,1308,16,2024,5.59,1.19
kabupaten,13,1308,17,2024,6.76,0.97
kabupaten,13,1308,1,2025,3.97,47.35
kabupaten,13,1308,2,2025,1.26,1.81
kabupaten,13,1308,3,2025,4.87,4.07
kabupaten,13,1308,4,2025,3.67,0.02
kabupaten,13,1308,5,2025,2.12,0.1
kabupaten,13,1308,6,2025,-1.01,4.55
kabupaten,13,1308,7,2025,3.82,14.81
kabupaten,13,1308,8,2025,2.7,4.52
kabupaten,13,1308,9,2025,3.13,0.83
kabupaten,13,1308,10,2025,4.62,6.87
kabupaten,13,1308,11,2025,5.88,2.33
kabupaten,13,1308,12,2025,5.22,1.41
kabupaten,13,1308,13,2025,4.24,0.05
kabupaten,13,1308,14,2025,0.33,6.59
kabupaten,13,1308,15,2025,3.79,2.46
kabupaten,13,1308,16,2025,6.48,1.23
kabupaten,13,1308,17,2025,7.22,1.01
kabupaten,13,1309,1,2021,0,48.15
kabupaten,13,1309,2,2021,0,1.6
kabupaten,13,1309,3,2021,0,3.07
kabupaten,13,1309,4,2021,0,0.02
kabupaten,13,1309,5,2021,0,0
kabupaten,13,1309,6,2021,0,13.53
kabupaten,13,1309,7,2021,0,14.08
kabupaten,13,1309,8,2021,0,6.63
kabupaten,13,1309,9,2021,0,0.68
kabupaten,13,1309,10,2021,0,1.38
kabupaten,13,1309,11,2021,0,0.12
kabupaten,13,1309,12,2021,0,0.96
kabupaten,13,1309,13,2021,0,0.05
kabupaten,13,1309,14,2021,0,6.97
kabupaten,13,1309,15,2021,0,1.19
kabupaten,13,1309,16,2021,0,0.74
kabupaten,13,1309,17,2021,0,0.82
kabupaten,13,1309,1,2022,3.66,47.57
kabupaten,13,1309,2,2022,4.86,1.59
kabupaten,13,1309,3,2022,0.93,2.96
kabupaten,13,1309,4,2022,5.26,0.03
kabupaten,13,1309,5,2022,0,0
kabupaten,13,1309,6,2022,6.82,13.77
kabupaten,13,1309,7,2022,5.56,14.16
kabupaten,13,1309,8,2022,13.74,7.19
kabupaten,13,1309,9,2022,12.88,0.73
kabupaten,13,1309,10,2022,7.37,1.41
kabupaten,13,1309,11,2022,2.96,0.12
kabupaten,13,1309,12,2022,5.6,0.96
kabupaten,13,1309,13,2022,3.42,0.05
kabupaten,13,1309,14,2022,0.5,6.67
kabupaten,13,1309,15,2022,4.72,1.19
kabupaten,13,1309,16,2022,4.64,0.73
kabupaten,13,1309,17,2022,10.07,0.86
kabupaten,13,1309,1,2023,5.06,48.03
kabupaten,13,1309,2,2023,3.22,1.58
kabupaten,13,1309,3,2023,2.64,2.92
kabupaten,13,1309,4,2023,6.25,0.03
kabupaten,13,1309,5,2023,7.14,0
kabupaten,13,1309,6,2023,5.35,13.95
kabupaten,13,1309,7,2023,4.59,14.23
kabupaten,13,1309,8,2023,-5.22,6.55
kabupaten,13,1309,9,2023,9.43,0.77
kabupaten,13,1309,10,2023,7.15,1.45
kabupaten,13,1309,11,2023,3.66,0.12
kabupaten,13,1309,12,2023,6.38,0.98
kabupaten,13,1309,13,2023,5.96,0.05
kabupaten,13,1309,14,2023,1.64,6.52
kabupaten,13,1309,15,2023,1.24,1.16
kabupaten,13,1309,16,2023,7.08,0.76
kabupaten,13,1309,17,2023,8.42,0.9
kabupaten,13,1309,1,2024,2.65,47.42
kabupaten,13,1309,2,2024,4.13,1.58
kabupaten,13,1309,3,2024,3.14,2.89
kabupaten,13,1309,4,2024,5.88,0.03
kabupaten,13,1309,5,2024,0,0
kabupaten,13,1309,6,2024,3.93,13.94
kabupaten,13,1309,7,2024,5.32,14.42
kabupaten,13,1309,8,2024,6.03,6.68
kabupaten,13,1309,9,2024,6.58,0.79
kabupaten,13,1309,10,2024,4.66,1.46
kabupaten,13,1309,11,2024,5.81,0.12
kabupaten,13,1309,12,2024,4.89,0.99
kabupaten,13,1309,13,2024,5,0.05
kabupaten,13,1309,14,2024,7.77,6.76
kabupaten,13,1309,15,2024,3.07,1.15
kabupaten,13,1309,16,2024,5.06,0.76
kabupaten,13,1309,17,2024,9.31,0.95
kabupaten,13,1309,1,2025,2.75,47.34
kabupaten,13,1309,2,2025,1.85,1.57
kabupaten,13,1309,3,2025,6.3,2.99
kabupaten,13,1309,4,2025,2.22,0.03
kabupaten,13,1309,5,2025,0,0
kabupaten,13,1309,6,2025,0.24,13.58
kabupaten,13,1309,7,2025,4.1,14.58
kabupaten,13,1309,8,2025,2.89,6.68
kabupaten,13,1309,9,2025,3.46,0.79
kabupaten,13,1309,10,2025,5.31,1.5
kabupaten,13,1309,11,2025,7.64,0.13
kabupaten,13,1309,12,2025,5.42,1.02
kabupaten,13,1309,13,2025,4.17,0.05
kabupaten,13,1309,14,2025,3.9,6.82
kabupaten,13,1309,15,2025,3.41,1.15
kabupaten,13,1309,16,2025,5.46,0.78
kabupaten,13,1309,17,2025,8.49,1
kabupaten,13,1310,1,2021,0,29.23
kabupaten,13,1310,2,2021,0,6.03
kabupaten,13,1310,3,2021,0,5.66
kabupaten,13,1310,4,2021,0,0.02
kabupaten,13,1310,5,2021,0,0.01
kabupaten,13,1310,6,2021,0,13.25
kabupaten,13,1310,7,2021,0,14.31
kabupaten,13,1310,8,2021,0,6.09
kabupaten,13,1310,9,2021,0,0.77
kabupaten,13,1310,10,2021,0,9.02
kabupaten,13,1310,11,2021,0,2.12
kabupaten,13,1310,12,2021,0,2.11
kabupaten,13,1310,13,2021,0,0.02
kabupaten,13,1310,14,2021,0,6.02
kabupaten,13,1310,15,2021,0,2.74
kabupaten,13,1310,16,2021,0,1.88
kabupaten,13,1310,17,2021,0,0.74
kabupaten,13,1310,1,2022,1.96,28.58
kabupaten,13,1310,2,2022,1.49,5.87
kabupaten,13,1310,3,2022,1.62,5.52
kabupaten,13,1310,4,2022,3.23,0.02
kabupaten,13,1310,5,2022,-2.08,0.01
kabupaten,13,1310,6,2022,2.04,12.96
kabupaten,13,1310,7,2022,5.84,14.53
kabupaten,13,1310,8,2022,4.38,6.09
kabupaten,13,1310,9,2022,15.51,0.85
kabupaten,13,1310,10,2022,6.29,9.19
kabupaten,13,1310,11,2022,5.7,2.15
kabupaten,13,1310,12,2022,4.03,2.11
kabupaten,13,1310,13,2022,6.38,0.02
kabupaten,13,1310,14,2022,15.9,6.69
kabupaten,13,1310,15,2022,4.55,2.74
kabupaten,13,1310,16,2022,4.38,1.88
kabupaten,13,1310,17,2022,11.47,0.79
kabupaten,13,1310,1,2023,3.03,28.22
kabupaten,13,1310,2,2023,2.34,5.75
kabupaten,13,1310,3,2023,1.76,5.38
kabupaten,13,1310,4,2023,4.69,0.02
kabupaten,13,1310,5,2023,-1.06,0.01
kabupaten,13,1310,6,2023,6.1,13.18
kabupaten,13,1310,7,2023,5.31,14.66
kabupaten,13,1310,8,2023,5.47,6.16
kabupaten,13,1310,9,2023,6.58,0.87
kabupaten,13,1310,10,2023,7.88,9.5
kabupaten,13,1310,11,2023,3.9,2.14
kabupaten,13,1310,12,2023,6.2,2.14
kabupaten,13,1310,13,2023,6.67,0.02
kabupaten,13,1310,14,2023,1.71,6.52
kabupaten,13,1310,15,2023,2.04,2.68
kabupaten,13,1310,16,2023,6.8,1.93
kabupaten,13,1310,17,2023,6.92,0.81
kabupaten,13,1310,1,2024,2.15,27.76
kabupaten,13,1310,2,2024,-3.98,5.32
kabupaten,13,1310,3,2024,1.5,5.26
kabupaten,13,1310,4,2024,4.48,0.02
kabupaten,13,1310,5,2024,0,0.01
kabupaten,13,1310,6,2024,4.68,13.28
kabupaten,13,1310,7,2024,5.56,14.9
kabupaten,13,1310,8,2024,5.23,6.24
kabupaten,13,1310,9,2024,6.09,0.89
kabupaten,13,1310,10,2024,5.63,9.67
kabupaten,13,1310,11,2024,6.95,2.2
kabupaten,13,1310,12,2024,5.34,2.17
kabupaten,13,1310,13,2024,4.38,0.02
kabupaten,13,1310,14,2024,8.53,6.81
kabupaten,13,1310,15,2024,3.08,2.66
kabupaten,13,1310,16,2024,5.34,1.95
kabupaten,13,1310,17,2024,7.1,0.84
kabupaten,13,1310,1,2025,6.07,28.37
kabupaten,13,1310,2,2025,-3.44,4.95
kabupaten,13,1310,3,2025,7.12,5.43
kabupaten,13,1310,4,2025,0,0.02
kabupaten,13,1310,5,2025,0,0.01
kabupaten,13,1310,6,2025,0.31,12.84
kabupaten,13,1310,7,2025,4.7,15.03
kabupaten,13,1310,8,2025,1.08,6.08
kabupaten,13,1310,9,2025,3.07,0.88
kabupaten,13,1310,10,2025,5.82,9.85
kabupaten,13,1310,11,2025,7.83,2.29
kabupaten,13,1310,12,2025,4.82,2.2
kabupaten,13,1310,13,2025,4.19,0.02
kabupaten,13,1310,14,2025,0.06,6.57
kabupaten,13,1310,15,2025,3.22,2.65
kabupaten,13,1310,16,2025,4.71,1.97
kabupaten,13,1310,17,2025,6.92,0.86
kabupaten,13,1311,1,2021,0,29.88
kabupaten,13,1311,2,2021,0,7.85
kabupaten,13,1311,3,2021,0,4.86
kabupaten,13,1311,4,2021,0,0.02
kabupaten,13,1311,5,2021,0,0.05
kabupaten,13,1311,6,2021,0,11.57
kabupaten,13,1311,7,2021,0,20.42
kabupaten,13,1311,8,2021,0,6.4
kabupaten,13,1311,9,2021,0,0.73
kabupaten,13,1311,10,2021,0,6.93
kabupaten,13,1311,11,2021,0,0.78
kabupaten,13,1311,12,2021,0,0.82
kabupaten,13,1311,13,2021,0,0.01
kabupaten,13,1311,14,2021,0,4.72
kabupaten,13,1311,15,2021,0,2.45
kabupaten,13,1311,16,2021,0,1.37
kabupaten,13,1311,17,2021,0,1.12
kabupaten,13,1311,1,2022,2.03,29.3
kabupaten,13,1311,2,2022,2.5,7.73
kabupaten,13,1311,3,2022,1.19,4.73
kabupaten,13,1311,4,2022,7,0.03
kabupaten,13,1311,5,2022,0,0.05
kabupaten,13,1311,6,2022,4.65,11.64
kabupaten,13,1311,7,2022,6.83,20.97
kabupaten,13,1311,8,2022,4.13,6.41
kabupaten,13,1311,9,2022,10.47,0.77
kabupaten,13,1311,10,2022,7.21,7.14
kabupaten,13,1311,11,2022,5.01,0.78
kabupaten,13,1311,12,2022,5.6,0.83
kabupaten,13,1311,13,2022,6.67,0.02
kabupaten,13,1311,14,2022,-0.83,4.5
kabupaten,13,1311,15,2022,6.85,2.52
kabupaten,13,1311,16,2022,5.03,1.38
kabupaten,13,1311,17,2022,9.27,1.18
kabupaten,13,1311,1,2023,2.86,28.84
kabupaten,13,1311,2,2023,4.24,7.71
kabupaten,13,1311,3,2023,2.76,4.65
kabupaten,13,1311,4,2023,45.79,0.04
kabupaten,13,1311,5,2023,7.14,0.05
kabupaten,13,1311,6,2023,6.63,11.88
kabupaten,13,1311,7,2023,4.7,21.01
kabupaten,13,1311,8,2023,6.04,6.5
kabupaten,13,1311,9,2023,8.5,0.8
kabupaten,13,1311,10,2023,7.95,7.38
kabupaten,13,1311,11,2023,3.41,0.78
kabupaten,13,1311,12,2023,6.24,0.84
kabupaten,13,1311,13,2023,6.25,0.02
kabupaten,13,1311,14,2023,1.84,4.39
kabupaten,13,1311,15,2023,2.12,2.46
kabupaten,13,1311,16,2023,7.39,1.42
kabupaten,13,1311,17,2023,10.15,1.24
kabupaten,13,1311,1,2024,2.08,28.28
kabupaten,13,1311,2,2024,4.01,7.71
kabupaten,13,1311,3,2024,1.21,4.52
kabupaten,13,1311,4,2024,5.77,0.04
kabupaten,13,1311,5,2024,3.11,0.05
kabupaten,13,1311,6,2024,4.67,11.94
kabupaten,13,1311,7,2024,5.09,21.21
kabupaten,13,1311,8,2024,5.63,6.59
kabupaten,13,1311,9,2024,6.99,0.83
kabupaten,13,1311,10,2024,5.1,7.45
kabupaten,13,1311,11,2024,4.61,0.78
kabupaten,13,1311,12,2024,5.61,0.86
kabupaten,13,1311,13,2024,4.41,0.02
kabupaten,13,1311,14,2024,7.98,4.55
kabupaten,13,1311,15,2024,3.62,2.45
kabupaten,13,1311,16,2024,5.69,1.44
kabupaten,13,1311,17,2024,7.85,1.29
kabupaten,13,1311,1,2025,5.21,28.64
kabupaten,13,1311,2,2025,5.27,7.81
kabupaten,13,1311,3,2025,6.17,4.62
kabupaten,13,1311,4,2025,2.42,0.04
kabupaten,13,1311,5,2025,3.88,0.05
kabupaten,13,1311,6,2025,0.03,11.5
kabupaten,13,1311,7,2025,4.29,21.29
kabupaten,13,1311,8,2025,2.69,6.52
kabupaten,13,1311,9,2025,3.32,0.82
kabupaten,13,1311,10,2025,4.92,7.52
kabupaten,13,1311,11,2025,8.82,0.82
kabupaten,13,1311,12,2025,5.67,0.87
kabupaten,13,1311,13,2025,4.23,0.02
kabupaten,13,1311,14,2025,-3.36,4.23
kabupaten,13,1311,15,2025,3.98,2.45
kabupaten,13,1311,16,2025,5.16,1.46
kabupaten,13,1311,17,2025,8.34,1.34
kabupaten,13,1312,1,2021,0,42.92
kabupaten,13,1312,2,2021,0,1.49
kabupaten,13,1312,3,2021,0,14.29
kabupaten,13,1312,4,2021,0,0.02
kabupaten,13,1312,5,2021,0,0.01
kabupaten,13,1312,6,2021,0,6.18
kabupaten,13,1312,7,2021,0,11.74
kabupaten,13,1312,8,2021,0,4.73
kabupaten,13,1312,9,2021,0,0.49
kabupaten,13,1312,10,2021,0,7.24
kabupaten,13,1312,11,2021,0,1.77
kabupaten,13,1312,12,2021,0,1.39
kabupaten,13,1312,13,2021,0,0.05
kabupaten,13,1312,14,2021,0,3.43
kabupaten,13,1312,15,2021,0,2.39
kabupaten,13,1312,16,2021,0,1.29
kabupaten,13,1312,17,2021,0,0.56
kabupaten,13,1312,1,2022,2.72,42.33
kabupaten,13,1312,2,2022,4.21,1.49
kabupaten,13,1312,3,2022,2.18,14.02
kabupaten,13,1312,4,2022,5.02,0.02
kabupaten,13,1312,5,2022,-0.7,0.01
kabupaten,13,1312,6,2022,6.38,6.31
kabupaten,13,1312,7,2022,7.25,12.09
kabupaten,13,1312,8,2022,4.52,4.74
kabupaten,13,1312,9,2022,14.57,0.54
kabupaten,13,1312,10,2022,8.58,7.55
kabupaten,13,1312,11,2022,5.76,1.8
kabupaten,13,1312,12,2022,6.66,1.42
kabupaten,13,1312,13,2022,8.05,0.05
kabupaten,13,1312,14,2022,-1.55,3.25
kabupaten,13,1312,15,2022,6.56,2.44
kabupaten,13,1312,16,2022,5.45,1.31
kabupaten,13,1312,17,2022,12.12,0.61
kabupaten,13,1312,1,2023,3.82,42.13
kabupaten,13,1312,2,2023,4.47,1.5
kabupaten,13,1312,3,2023,1.84,13.69
kabupaten,13,1312,4,2023,3.48,0.02
kabupaten,13,1312,5,2023,3.52,0.01
kabupaten,13,1312,6,2023,5.81,6.4
kabupaten,13,1312,7,2023,5.24,12.2
kabupaten,13,1312,8,2023,6.19,4.83
kabupaten,13,1312,9,2023,8.07,0.56
kabupaten,13,1312,10,2023,7.87,7.8
kabupaten,13,1312,11,2023,3.72,1.79
kabupaten,13,1312,12,2023,6.51,1.45
kabupaten,13,1312,13,2023,6.99,0.06
kabupaten,13,1312,14,2023,2.9,3.2
kabupaten,13,1312,15,2023,2.14,2.39
kabupaten,13,1312,16,2023,7.04,1.34
kabupaten,13,1312,17,2023,8.25,0.63
kabupaten,13,1312,1,2024,3.44,41.87
kabupaten,13,1312,2,2024,4.9,1.51
kabupaten,13,1312,3,2024,2.55,13.49
kabupaten,13,1312,4,2024,4.62,0.02
kabupaten,13,1312,5,2024,1.36,0.01
kabupaten,13,1312,6,2024,4.61,6.43
kabupaten,13,1312,7,2024,4.87,12.29
kabupaten,13,1312,8,2024,5.43,4.89
kabupaten,13,1312,9,2024,7.1,0.58
kabupaten,13,1312,10,2024,4.84,7.86
kabupaten,13,1312,11,2024,5.63,1.82
kabupaten,13,1312,12,2024,5.76,1.47
kabupaten,13,1312,13,2024,4.83,0.06
kabupaten,13,1312,14,2024,8.27,3.33
kabupaten,13,1312,15,2024,2.6,2.36
kabupaten,13,1312,16,2024,5.8,1.37
kabupaten,13,1312,17,2024,7.36,0.65
kabupaten,13,1312,1,2025,4.82,42.24
kabupaten,13,1312,2,2025,-0.75,1.44
kabupaten,13,1312,3,2025,5.27,13.67
kabupaten,13,1312,4,2025,2.01,0.02
kabupaten,13,1312,5,2025,-2.01,0.01
kabupaten,13,1312,6,2025,-1.76,6.09
kabupaten,13,1312,7,2025,3.45,12.24
kabupaten,13,1312,8,2025,1.27,4.77
kabupaten,13,1312,9,2025,3.05,0.57
kabupaten,13,1312,10,2025,4.56,7.91
kabupaten,13,1312,11,2025,6.96,1.87
kabupaten,13,1312,12,2025,4.04,1.48
kabupaten,13,1312,13,2025,4.07,0.06
kabupaten,13,1312,14,2025,0.96,3.24
kabupaten,13,1312,15,2025,3.02,2.34
kabupaten,13,1312,16,2025,6.32,1.4
kabupaten,13,1312,17,2025,6.83,0.67
kabupaten,13,1371,1,2021,0,4.74
kabupaten,13,1371,2,2021,0,2.92
kabupaten,13,1371,3,2021,0,12.57
kabupaten,13,1371,4,2021,0,0.09
kabupaten,13,1371,5,2021,0,0.17
kabupaten,13,1371,6,2021,0,9.58
kabupaten,13,1371,7,2021,0,17.45
kabupaten,13,1371,8,2021,0,16.12
kabupaten,13,1371,9,2021,0,0.93
kabupaten,13,1371,10,2021,0,11.04
kabupaten,13,1371,11,2021,0,4.95
kabupaten,13,1371,12,2021,0,2.99
kabupaten,13,1371,13,2021,0,1.4
kabupaten,13,1371,14,2021,0,5.75
kabupaten,13,1371,15,2021,0,5.15
kabupaten,13,1371,16,2021,0,1.88
kabupaten,13,1371,17,2021,0,2.26
kabupaten,13,1371,1,2022,2.33,4.65
kabupaten,13,1371,2,2022,3.29,2.89
kabupaten,13,1371,3,2022,0.42,12.11
kabupaten,13,1371,4,2022,3.5,0.09
kabupaten,13,1371,5,2022,1.78,0.16
kabupaten,13,1371,6,2022,4.84,9.62
kabupaten,13,1371,7,2022,7.06,17.91
kabupaten,13,1371,8,2022,3.39,15.98
kabupaten,13,1371,9,2022,15.64,1.03
kabupaten,13,1371,10,2022,7.12,11.34
kabupaten,13,1371,11,2022,3.39,4.91
kabupaten,13,1371,12,2022,5.73,3.03
kabupaten,13,1371,13,2022,6.39,1.43
kabupaten,13,1371,14,2022,-0.91,5.47
kabupaten,13,1371,15,2022,2.68,5.07
kabupaten,13,1371,16,2022,4.5,1.88
kabupaten,13,1371,17,2022,12.08,2.43
kabupaten,13,1371,1,2023,3.93,4.62
kabupaten,13,1371,2,2023,4.44,2.89
kabupaten,13,1371,3,2023,0.74,11.67
kabupaten,13,1371,4,2023,4.6,0.09
kabupaten,13,1371,5,2023,3.04,0.16
kabupaten,13,1371,6,2023,6.68,9.82
kabupaten,13,1371,7,2023,4.98,17.98
kabupaten,13,1371,8,2023,4.9,16.03
kabupaten,13,1371,9,2023,8.53,1.07
kabupaten,13,1371,10,2023,7.55,11.67
kabupaten,13,1371,11,2023,0.55,4.72
kabupaten,13,1371,12,2023,6.51,3.09
kabupaten,13,1371,13,2023,6.47,1.45
kabupaten,13,1371,14,2023,2.65,5.37
kabupaten,13,1371,15,2023,1.72,4.94
kabupaten,13,1371,16,2023,7.15,1.93
kabupaten,13,1371,17,2023,7.56,2.5
kabupaten,13,1371,1,2024,2.7,4.54
kabupaten,13,1371,2,2024,4.3,2.88
kabupaten,13,1371,3,2024,1.78,11.34
kabupaten,13,1371,4,2024,4.65,0.09
kabupaten,13,1371,5,2024,2.91,0.16
kabupaten,13,1371,6,2024,4.4,9.8
kabupaten,13,1371,7,2024,4.44,17.94
kabupaten,13,1371,8,2024,5.54,16.17
kabupaten,13,1371,9,2024,4.08,1.06
kabupaten,13,1371,10,2024,5.33,11.74
kabupaten,13,1371,11,2024,5.59,4.76
kabupaten,13,1371,12,2024,6.09,3.13
kabupaten,13,1371,13,2024,5.24,1.46
kabupaten,13,1371,14,2024,7.94,5.53
kabupaten,13,1371,15,2024,3.24,4.87
kabupaten,13,1371,16,2024,5.27,1.94
kabupaten,13,1371,17,2024,7.56,2.57
kabupaten,13,1371,1,2025,3.12,4.51
kabupaten,13,1371,2,2025,2.28,2.84
kabupaten,13,1371,3,2025,5.08,11.49
kabupaten,13,1371,4,2025,1.17,0.09
kabupaten,13,1371,5,2025,-0.24,0.15
kabupaten,13,1371,6,2025,-1.48,9.3
kabupaten,13,1371,7,2025,4.18,18.02
kabupaten,13,1371,8,2025,0.99,15.74
kabupaten,13,1371,9,2025,2.41,1.05
kabupaten,13,1371,10,2025,6,12
kabupaten,13,1371,11,2025,7.8,4.95
kabupaten,13,1371,12,2025,6.71,3.22
kabupaten,13,1371,13,2025,6.12,1.5
kabupaten,13,1371,14,2025,3.17,5.5
kabupaten,13,1371,15,2025,4.78,4.92
kabupaten,13,1371,16,2025,6.53,1.99
kabupaten,13,1371,17,2025,10.08,2.73
kabupaten,13,1372,1,2021,0,5.13
