tingkat_wilayah,provinsi_id,kabupaten_id,sektor_id,tahun_awal,tahun_akhir,n_nij,c_cij,s_sij,d_dij,keunggulan_kompetitif,spesialisasi
kabupaten,12,1205,12,2024,2025,26141978703.65,50404703338.96,-14916682042.61,61630000000,0,1
kabupaten,12,1205,13,2024,2025,4955615522.4,12581876474.15,-12647491996.55,4890000000,0,1
kabupaten,12,1205,14,2024,2025,29470416836.24,-35423402474.01,-12397014362.23,-18350000000,0,0
kabupaten,12,1205,15,2024,2025,12753847667.56,5235113645.25,8521038687.19,26510000000,1,1
kabupaten,12,1205,16,2024,2025,5039438917.77,9200972493.65,129588588.57,14370000000,1,1
kabupaten,12,1205,17,2024,2025,2083483619.57,289608301.71,-1703091921.29,670000000,0,1
kabupaten,12,1206,1,2021,2022,383030847020.62,24618914262.44,-92249761283.06,315400000000,0,1
kabupaten,12,1206,2,2021,2022,1572501910.7,-702026078.59,759524167.89,1630000000,1,0
kabupaten,12,1206,3,2021,2022,22717644039.87,-13187713424.52,16610069384.65,26140000000,1,0
kabupaten,12,1206,4,2021,2022,678991960.84,12258736.31,-101250697.16,590000000,0,1
kabupaten,12,1206,5,2021,2022,578820565.09,-313374845.76,4554280.67,270000000,1,0
kabupaten,12,1206,6,2021,2022,45388509927.95,-16265261520.8,-1403248407.15,27720000000,0,0
kabupaten,12,1206,7,2021,2022,71812023104.13,28074241652.99,-15236264757.12,84650000000,0,1
kabupaten,12,1206,8,2021,2022,30939258597.03,53942179642.6,-27901438239.63,56980000000,0,1
kabupaten,12,1206,9,2021,2022,17732699581.36,9502985028.56,-5635684609.92,21600000000,0,1
kabupaten,12,1206,10,2021,2022,7501514523.53,4561502043.06,-1823016566.6,10240000000,0,1
kabupaten,12,1206,11,2021,2022,9227581073.95,-1779272065.43,911690991.48,8360000000,1,0
kabupaten,12,1206,12,2021,2022,22177096508.07,-923547430.89,-333549077.17,20920000000,0,0
kabupaten,12,1206,13,2021,2022,1292778013.13,1108532254.12,-1191310267.24,1210000000,0,1
kabupaten,12,1206,14,2021,2022,38554647207.25,-44535721159.78,8711073952.54,2730000000,1,0
kabupaten,12,1206,15,2021,2022,18250566797.15,1587209845.21,-1357776642.36,18480000000,0,1
kabupaten,12,1206,16,2021,2022,8481020671.64,188083230.89,-669103902.53,8000000000,0,1
kabupaten,12,1206,17,2021,2022,9088191631.75,7689081198.23,-6487272829.98,10290000000,0,1
kabupaten,12,1206,1,2022,2023,421686414245.84,-165461497763.09,89615083517.25,345840000000,1,0
kabupaten,12,1206,2,2022,2023,1747980555.29,-514915690.3,616935135.01,1850000000,1,0
kabupaten,12,1206,3,2022,2023,25382520277.67,-7835787328.22,3953267050.55,21500000000,1,0
kabupaten,12,1206,4,2022,2023,749062993.62,-425391316.09,236328322.47,560000000,1,0
kabupaten,12,1206,5,2022,2023,626889617.65,-265107530.21,-11782087.45,350000000,0,0
kabupaten,12,1206,6,2022,2023,49485725081.61,13705040478.41,-440765560.02,62750000000,0,1
kabupaten,12,1206,7,2022,2023,80337006065.35,12676341151.25,28236652783.4,121250000000,1,1
kabupaten,12,1206,8,2022,2023,35639075331.97,57015755847.1,-10904831179.07,81750000000,0,1
kabupaten,12,1206,9,2022,2023,19872701305.91,20676045417.1,-18528746723,22020000000,0,1
kabupaten,12,1206,10,2022,2023,8462008417.19,4722930141.36,-354938558.55,12830000000,0,1
kabupaten,12,1206,11,2022,2023,10196970497.99,1002098019.03,780931482.98,11980000000,1,1
kabupaten,12,1206,12,2022,2023,24548336489.32,-8906224522.92,9417888033.6,25060000000,1,0
kabupaten,12,1206,13,2022,2023,1430530062.01,477823598.2,-388353660.2,1520000000,0,1
kabupaten,12,1206,14,2022,2023,40992672609.87,-25254306531.01,-12908366078.86,2830000000,0,0
kabupaten,12,1206,15,2022,2023,20265258382.78,9586920163.21,617821454.01,30470000000,1,1
kabupaten,12,1206,16,2022,2023,9387822237.51,2652517064.33,2919660698.16,14960000000,1,1
kabupaten,12,1206,17,2022,2023,10145898021.15,9051314679.26,-7587212700.41,11610000000,0,1
kabupaten,12,1206,1,2023,2024,440949561038.14,-115187180938.75,-103162380099.38,222600000000,0,0
kabupaten,12,1206,2,2023,2024,1848773423.03,-370240439.27,761467016.24,2240000000,1,0
kabupaten,12,1206,3,2023,2024,26576369421.44,-2153222444.07,-8173146977.37,16250000000,0,0
kabupaten,12,1206,4,2023,2024,780548518.1,-366074347.92,-4474170.18,410000000,0,0
kabupaten,12,1206,5,2023,2024,647271870.36,-318679879.41,51408009.05,380000000,1,0
kabupaten,12,1206,6,2023,2024,52861039010.08,15676275202.81,7262685787.11,75800000000,1,1
kabupaten,12,1206,7,2023,2024,86791261802.45,-10101038832.21,11229777029.76,87920000000,1,0
kabupaten,12,1206,8,2023,2024,39908560572.45,11111449726.1,19799989701.45,70820000000,1,1
kabupaten,12,1206,9,2023,2024,21068271889.06,29203360277.56,-9541632166.62,40730000000,0,1
kabupaten,12,1206,10,2023,2024,9144789758.15,4334361056.09,1840849185.76,15320000000,1,1
kabupaten,12,1206,11,2023,2024,10844695680.31,-2494358537.54,4089662857.24,12440000000,1,0
kabupaten,12,1206,12,2023,2024,25917530143.91,1933982518.26,-1011512662.17,26840000000,0,1
kabupaten,12,1206,13,2023,2024,1513318615.32,31338959.02,365342425.66,1910000000,1,1
kabupaten,12,1206,14,2023,2024,41316766661.81,8666141458.51,4367091879.69,54350000000,1,1
kabupaten,12,1206,15,2023,2024,21887546074.62,2764762829.07,6727691096.32,31380000000,1,1
kabupaten,12,1206,16,2023,2024,10181832956.82,216821726.84,-6358654683.65,4040000000,0,1
kabupaten,12,1206,17,2023,2024,10774788306.58,3234150281.96,-2928938588.54,11080000000,0,1
kabupaten,12,1206,1,2024,2025,265348270812.76,173713844796.07,-160282115608.83,278780000000,0,1
kabupaten,12,1206,2,2024,2025,1151095922.42,-487790203.73,-883305718.69,-220000000,0,0
kabupaten,12,1206,3,2024,2025,16076382744.13,2906743729.83,-3143126473.96,15840000000,0,1
kabupaten,12,1206,4,2024,2025,470178411.39,56401282.38,-326579693.77,200000000,0,1
kabupaten,12,1206,5,2024,2025,391077460.82,425189310.55,93733228.63,910000000,1,1
kabupaten,12,1206,6,2024,2025,33259588490.59,-33522536841.36,422948350.77,160000000,1,0
kabupaten,12,1206,7,2024,2025,53529797378.72,57920284552.68,48469918068.61,159920000000,1,1
kabupaten,12,1206,8,2024,2025,25511237168.73,-226154215814.12,336522978645.39,135880000000,1,0
kabupaten,12,1206,9,2024,2025,13566403327.67,6537371708.55,-453775036.21,19650000000,0,1
kabupaten,12,1206,10,2024,2025,5818937464.21,7038129109.51,4762933426.28,17620000000,1,1
kabupaten,12,1206,11,2024,2025,6731549923.72,341084672.28,-642634596.01,6430000000,0,1
kabupaten,12,1206,12,2024,2025,16002299391.18,30854250272.98,-21216549664.16,25640000000,0,1
kabupaten,12,1206,13,2024,2025,944488961.98,2397975266.07,-1312464228.05,2030000000,0,1
kabupaten,12,1206,14,2024,2025,25851548347.84,-31073527286.38,-6048021061.46,-11270000000,0,0
kabupaten,12,1206,15,2024,2025,13771239371.3,5652725751.78,11706034876.92,31130000000,1,1
kabupaten,12,1206,16,2024,2025,6094610179.99,11127496838.55,-2312107018.54,14910000000,0,1
kabupaten,12,1206,17,2024,2025,6650382903.55,924416242.27,-1004799145.83,6570000000,0,1
kabupaten,12,1207,1,2021,2022,417778036176.05,26852254154.86,6059709669.09,450690000000,1,1
kabupaten,12,1207,2,2021,2022,28139657088.34,-12562638547.06,12952981458.72,28530000000,1,0
kabupaten,12,1207,3,2021,2022,1053447285873.6,-611531763133.46,-216405522740.18,225510000000,0,0
kabupaten,12,1207,4,2021,2022,5666298952.27,102301159.28,-218600111.54,5550000000,0,1
kabupaten,12,1207,5,2021,2022,1641015365.35,-888449664.75,-432565700.6,320000000,0,0
kabupaten,12,1207,6,2021,2022,530283271285.46,-190030386572.63,-47142884712.83,293110000000,0,0
kabupaten,12,1207,7,2021,2022,598820823764.24,234103424280.64,133745751955.13,966670000000,1,1
kabupaten,12,1207,8,2021,2022,229850827662.7,400741814736.67,202857357600.63,833450000000,1,1
kabupaten,12,1207,9,2021,2022,88627587406.44,47495680642.23,36156731951.32,172280000000,1,1
kabupaten,12,1207,10,2021,2022,62529158759.88,38022573246.96,14938267993.16,115490000000,1,1
kabupaten,12,1207,11,2021,2022,91264174143.74,-17597655802.43,19003481658.69,92670000000,1,0
kabupaten,12,1207,12,2021,2022,121661467689.22,-5066494429.62,-26504973259.6,90090000000,0,0
kabupaten,12,1207,13,2021,2022,15402769616.92,13207578369.75,-5420347986.67,23190000000,0,1
kabupaten,12,1207,14,2021,2022,61413570715.66,-70940803740.64,6167233024.99,-3360000000,1,0
kabupaten,12,1207,15,2021,2022,62355748843.64,5422936151.53,-20418684995.17,47360000000,0,1
kabupaten,12,1207,16,2021,2022,32250464366.92,715217162.04,7454318471.04,40420000000,1,1
kabupaten,12,1207,17,2021,2022,9119377066.28,7715465692.31,-3784842758.59,13050000000,0,1
kabupaten,12,1207,1,2022,2023,465281780332.2,-182567466379.79,-69694313952.4,213020000000,0,0
kabupaten,12,1207,2,2022,2023,31247843745.06,-9204910766.11,-692932978.95,21350000000,0,0
kabupaten,12,1207,3,2022,2023,1127619201883.4,-348105080051.71,-328604121831.71,450910000000,0,0
kabupaten,12,1207,4,2022,2023,6282415361.57,-3567770616.93,65355255.36,2780000000,1,0
kabupaten,12,1207,5,2022,2023,1754990503.09,-742174036.24,-482816466.85,530000000,0,0
kabupaten,12,1207,6,2022,2023,576612269179.53,159692405767.89,-54554674947.42,681750000000,0,1
kabupaten,12,1207,7,2022,2023,682966696509.11,107765017193.36,-136401713702.47,654330000000,0,1
kabupaten,12,1207,8,2022,2023,285302371956.94,456429641638.42,631887986404.64,1373620000000,1,1
kabupaten,12,1207,9,2022,2023,102544019989.06,106689311226.92,-21633331215.98,187600000000,0,1
kabupaten,12,1207,10,2022,2023,72044237816.5,40210300618.89,-16054538435.39,96200000000,0,1
kabupaten,12,1207,11,2022,2023,101351828152.29,9960258905.99,-14652087058.28,96660000000,0,1
kabupaten,12,1207,12,2022,2023,133434356396.26,-48410463073.7,-17143893322.56,67880000000,0,0
kabupaten,12,1207,13,2022,2023,17483310526.8,5839750289.89,-3343060816.69,19980000000,0,1
kabupaten,12,1207,14,2022,2023,64911115218.2,-39989712712.59,-5461402505.61,19460000000,0,0
kabupaten,12,1207,15,2022,2023,68449136015.59,32381348899.07,-12830484914.65,88000000000,0,1
kabupaten,12,1207,16,2022,2023,36199370445.51,10228085427.64,242544126.85,46670000000,1,1
kabupaten,12,1207,17,2022,2023,10317141031.73,9204083253.52,-5231224285.25,14290000000,0,1
kabupaten,12,1207,1,2023,2024,478058306146.49,-124880923976.26,44182617829.77,397360000000,1,0
kabupaten,12,1207,2,2023,2024,32460156221.23,-6500559964.93,6310403743.7,32270000000,1,0
kabupaten,12,1207,3,2023,2024,1155296802087.2,-93602363978.7,-201324438108.51,860370000000,0,0
kabupaten,12,1207,4,2023,2024,6450086820.01,-3025066695.95,-1265020124.06,2160000000,0,0
kabupaten,12,1207,5,2023,2024,1789427594.98,-881012440.5,-248415154.47,660000000,0,0
kabupaten,12,1207,6,2023,2024,613456315776.91,181924347517.81,121039336705.28,916420000000,1,1
kabupaten,12,1207,7,2023,2024,718903290678.89,-83668216188.4,252884925509.51,888120000000,1,0
kabupaten,12,1207,8,2023,2024,355650997690.41,99021315832.73,-210732313523.15,243940000000,0,1
kabupaten,12,1207,9,2023,2024,112433688828.19,155847690758.67,68418620413.15,336700000000,1,1
kabupaten,12,1207,10,2023,2024,77201881264.65,36591418333.25,7416700402.1,121210000000,1,1
kabupaten,12,1207,11,2023,2024,106662558515.55,-24533160847.72,-8469397667.83,73660000000,0,0
kabupaten,12,1207,12,2023,2024,137439908459.99,10255853038.33,-89695761498.32,58000000000,0,1
kabupaten,12,1207,13,2023,2024,18565688495.97,384472473.36,2339839030.67,21290000000,1,1
kabupaten,12,1207,14,2023,2024,66177639307.95,13880679200.46,77151681491.58,157210000000,1,1
kabupaten,12,1207,15,2023,2024,73178435295.06,9243659252.78,-2362094547.83,80060000000,0,1
kabupaten,12,1207,16,2023,2024,38707059019.78,824265278.48,19138675701.75,58670000000,1,1
kabupaten,12,1207,17,2023,2024,11081576061.77,3326235404.81,2182188533.42,16590000000,1,1
kabupaten,12,1207,1,2024,2025,292284210550.08,191347823116.83,-271992033666.91,211640000000,0,1
kabupaten,12,1207,2,2024,2025,20002210145.17,-8476167773.42,5413957628.25,16940000000,1,0
kabupaten,12,1207,3,2024,2025,703398119240.69,127180231101.66,303381649657.65,1133960000000,1,1
kabupaten,12,1207,4,2024,2025,3849087672.88,461725752.39,-2880813425.26,1430000000,0,1
kabupaten,12,1207,5,2024,2025,1069633749.44,1162932876.56,-452566626.01,1780000000,0,1
kabupaten,12,1207,6,2024,2025,387064858496.15,-390124970506.03,1890112009.87,-1170000000,1,0
kabupaten,12,1207,7,2024,2025,448112788012.24,484866774475.8,211040437511.96,1144020000000,1,1
kabupaten,12,1207,8,2024,2025,215919326445.85,-1914100269952,2261470943506.1,563290000000,1,0
kabupaten,12,1207,9,2024,2025,75921269444.9,36584903674.05,50013826881.05,162520000000,1,1
kabupaten,12,1207,10,2024,2025,48884682602.57,59127067398.58,1008249998.85,109020000000,1,1
kabupaten,12,1207,11,2024,2025,64770691790.3,3281902449.4,-412594239.71,67640000000,0,1
kabupaten,12,1207,12,2024,2025,82370653291.23,158819972659.57,12259374049.2,253450000000,1,1
kabupaten,12,1207,13,2024,2025,11523945947.38,29258295715.11,-4602241662.49,36180000000,0,1
kabupaten,12,1207,14,2024,2025,43477483295.23,-52259878028.94,-19417605266.29,-28200000000,0,0
kabupaten,12,1207,15,2024,2025,45308906423.07,18598095292.47,28012998284.46,91920000000,1,1
kabupaten,12,1207,16,2024,2025,24447506475.3,44636087129.51,-21773593604.81,47310000000,0,1
kabupaten,12,1207,17,2024,2025,6993055305.07,972048376.89,-4735103681.97,3230000000,0,1
kabupaten,12,1208,1,2021,2022,787337720494.1,50605323271.5,118056956234.4,956000000000,1,1
kabupaten,12,1208,2,2021,2022,3024042135.97,-1350050151.14,1326008015.18,3000000000,1,0
kabupaten,12,1208,3,2021,2022,131876587523.2,-76555061810.43,678474287.23,56000000000,1,0
kabupaten,12,1208,4,2021,2022,1134015800.99,20473881.11,-154489682.1,1000000000,0,1
kabupaten,12,1208,5,2021,2022,1086765142.61,-588377261.42,501612118.81,1000000000,1,0
kabupaten,12,1208,6,2021,2022,113826836024.14,-40790571423.41,-32036264600.74,41000000000,0,0
kabupaten,12,1208,7,2021,2022,179458000506.31,70157434020.07,-51615434526.38,198000000000,0,1
kabupaten,12,1208,8,2021,2022,20601287051.28,35918065829,-24519352880.28,32000000000,0,1
kabupaten,12,1208,9,2021,2022,10631398134.26,5697385039.37,-3328783173.63,13000000000,0,1
kabupaten,12,1208,10,2021,2022,9780886283.52,5947536677.46,-3728422960.98,12000000000,0,1
kabupaten,12,1208,11,2021,2022,12379672494.12,-2387061708.96,7389214.84,10000000000,1,0
kabupaten,12,1208,12,2021,2022,11481909985,-478154949.84,-3003755035.16,8000000000,0,0
kabupaten,12,1208,13,2021,2022,1039514484.24,891363654.62,69121861.14,2000000000,1,1
kabupaten,12,1208,14,2021,2022,50274700510.46,-58073934156.1,-200766354.36,-8000000000,0,0
kabupaten,12,1208,15,2021,2022,13560938953.48,1179363690.81,-1740302644.29,13000000000,0,1
kabupaten,12,1208,16,2021,2022,4819567154.2,106883333.62,-1926450487.82,3000000000,0,1
kabupaten,12,1208,17,2021,2022,1323018434.49,1119342172.98,-442360607.46,2000000000,0,1
kabupaten,12,1208,1,2022,2023,882201930783.77,-346158775492.05,354956844708.28,891000000000,1,0
kabupaten,12,1208,2,2022,2023,3354760733.44,-988236930.68,633476197.24,3000000000,1,0
kabupaten,12,1208,3,2022,2023,142552295643.42,-44007035534.36,-10545260109.06,88000000000,0,0
kabupaten,12,1208,4,2022,2023,1251776393.08,-710881210.04,459104816.96,1000000000,1,0
kabupaten,12,1208,5,2022,2023,1201705337.35,-508193348.64,-693511988.72,0,0,0
kabupaten,12,1208,6,2022,2023,122674086521.38,33974511208.12,-27648597729.5,129000000000,0,1
kabupaten,12,1208,7,2022,2023,200083938669.16,31571157423.94,42344903906.9,274000000000,1,1
kabupaten,12,1208,8,2022,2023,23433254078.37,37488758638.95,-12922012717.32,48000000000,0,1
kabupaten,12,1208,9,2022,2023,11916911262.08,12398646499.71,-315557761.79,24000000000,0,1
kabupaten,12,1208,10,2022,2023,10965561203.34,6120246751.23,-85807954.57,17000000000,0,1
kabupaten,12,1208,11,2022,2023,13619327156.66,1338427012.9,-957754169.56,14000000000,0,1
kabupaten,12,1208,12,2022,2023,12567834986.48,-4559655608.65,-2008179377.82,6000000000,0,0
kabupaten,12,1208,13,2022,2023,1201705337.35,401391892.08,-603097229.43,1000000000,0,1
kabupaten,12,1208,14,2022,2023,52875034843.5,-32574659146.62,-19300375696.88,1000000000,0,0
kabupaten,12,1208,15,2022,2023,15021316716.9,7106159782.98,-8127476499.88,14000000000,0,1
kabupaten,12,1208,16,2022,2023,5257460850.92,1485488782.09,1257050366.99,8000000000,1,1
kabupaten,12,1208,17,2022,2023,1502131671.69,1340075212.84,-842206884.53,2000000000,0,1
kabupaten,12,1208,1,2023,2024,930924811215.83,-243181112183.07,279256300967.24,967000000000,1,0
kabupaten,12,1208,2,2023,2024,3520515223.4,-705028039.95,184512816.55,3000000000,1,0
kabupaten,12,1208,3,2023,2024,147610174009.64,-11959404033.36,-65650769976.28,70000000000,0,0
kabupaten,12,1208,4,2023,2024,1307619940.12,-613268881.83,305648941.71,1000000000,1,0
kabupaten,12,1208,5,2023,2024,1207033790.88,-594274833.39,387241042.51,1000000000,1,0
kabupaten,12,1208,6,2023,2024,129705839444.93,38465086434.7,-162170925879.62,6000000000,0,1
kabupaten,12,1208,7,2023,2024,214751428627.32,-24993443749.84,79242015122.53,269000000000,1,0
kabupaten,12,1208,8,2023,2024,25951226503.91,7225410901.64,23823362594.45,57000000000,1,1
kabupaten,12,1208,9,2023,2024,13176785550.43,18264735606.03,558478843.54,32000000000,1,1
kabupaten,12,1208,10,2023,2024,11869165610.32,5625634984.53,2505199405.16,20000000000,1,1
kabupaten,12,1208,11,2023,2024,14383819341.31,-3308382607.88,924563266.57,12000000000,1,0
kabupaten,12,1208,12,2023,2024,12925320177.33,964495579.9,110184242.76,14000000000,1,1
kabupaten,12,1208,13,2023,2024,1257326865.5,26037686.13,-283364551.63,1000000000,0,1
kabupaten,12,1208,14,2023,2024,53159779873.32,11150199047.67,-6309978920.99,58000000000,0,1
kabupaten,12,1208,15,2023,2024,15792025430.67,1994796710.31,1213177859.01,19000000000,1,1
kabupaten,12,1208,16,2023,2024,5683117432.06,121021759.12,4195860808.83,10000000000,1,1
kabupaten,12,1208,17,2023,2024,1609378387.84,483069496.93,907552115.23,3000000000,1,1
kabupaten,12,1208,1,2024,2025,574869109766.21,376345860502.88,-154214970269.09,797000000000,0,1
kabupaten,12,1208,2,2024,2025,2154615444.52,-913043201.85,758427757.33,2000000000,1,0
kabupaten,12,1208,3,2024,2025,88693416586.1,16036507505.58,136270075908.32,241000000000,1,1
kabupaten,12,1208,4,2024,2025,796912561.67,95595393.87,107492044.46,1000000000,1,1
kabupaten,12,1208,5,2024,2025,737882001.55,802243982.18,-540125983.73,1000000000,0,1
kabupaten,12,1208,6,2024,2025,76296998960.09,-76900198547.21,121603199587.12,121000000000,1,0
kabupaten,12,1208,7,2024,2025,133969856201.1,144957996716.31,-1927852917.41,277000000000,0,1
kabupaten,12,1208,8,2024,2025,16912255475.49,-149925221164.69,180012965689.2,47000000000,1,0
kabupaten,12,1208,9,2024,2025,8677492338.21,4181505705.14,-858998043.35,12000000000,0,1
kabupaten,12,1208,10,2024,2025,7555911695.85,9139036530.74,-1694948226.59,15000000000,0,1
kabupaten,12,1208,11,2024,2025,8795553458.46,445666823.08,-5241220281.54,4000000000,0,1
kabupaten,12,1208,12,2024,2025,7998640896.78,15422287887.52,-1420928784.31,22000000000,0,1
kabupaten,12,1208,13,2024,2025,767397281.61,1948354903.68,-1715752185.29,1000000000,0,1
kabupaten,12,1208,14,2024,2025,32909537269.05,-39557220734.03,3647683464.98,-3000000000,1,0
kabupaten,12,1208,15,2024,2025,9828588260.62,4034372830.69,3137038908.69,17000000000,1,1
kabupaten,12,1208,16,2024,2025,3630379447.62,6628321522.31,-3258700969.93,7000000000,0,1
kabupaten,12,1208,17,2024,2025,1033034802.17,143593859.75,-1176628661.92,0,0,1
kabupaten,12,1209,1,2022,2023,642742113894.03,-252199428882.53,178947314988.5,569490000000,1,0
kabupaten,12,1209,2,2022,2023,2800974857.15,-825104088.09,-65870769.05,1910000000,0,0
kabupaten,12,1209,3,2022,2023,281252624970.07,-86824938211.79,4442313241.73,198870000000,1,0
kabupaten,12,1209,4,2022,2023,1398484586.34,-794196487.85,-44288098.49,560000000,0,0
kabupaten,12,1209,5,2022,2023,793626233.21,-335619357.33,-458006875.88,0,0,0
kabupaten,12,1209,6,2022,2023,82433481168.47,22829900831.53,1606618000,106870000000,1,1
kabupaten,12,1209,7,2022,2023,242363938121.67,38242500098.81,9373561779.52,289980000000,1,1
kabupaten,12,1209,8,2022,2023,47435315349.75,75887500820.92,-17332816170.68,105990000000,0,1
kabupaten,12,1209,9,2022,2023,11080724631.5,11528657438.59,-3719382070.1,18890000000,0,1
kabupaten,12,1209,10,2022,2023,8309792407.79,4637973291.48,-3167765699.27,9780000000,0,1
kabupaten,12,1209,11,2022,2023,19058045229.29,1872912094.3,-810957323.59,20120000000,0,1
