tingkat_wilayah,provinsi_id,kabupaten_id,sektor_id,tahun,nilai_lq,kategori,persen_daerah,persen_acuan
kabupaten,12,1207,17,2022,0.5242,"Non Basis",0.27,0.52
kabupaten,12,1207,1,2023,0.4693,"Non Basis",11.94,25.45
kabupaten,12,1207,2,2023,0.6502,"Non Basis",0.81,1.25
kabupaten,12,1207,3,2023,1.682,Basis,28.86,17.16
kabupaten,12,1207,4,2023,1.1486,Basis,0.16,0.14
kabupaten,12,1207,5,2023,0.4613,"Non Basis",0.04,0.1
kabupaten,12,1207,6,2023,1.2326,Basis,15.32,12.43
kabupaten,12,1207,7,2023,0.9732,"Non Basis",17.96,18.45
kabupaten,12,1207,8,2023,1.9332,Basis,8.88,4.6
kabupaten,12,1207,9,2023,1.2034,Basis,2.81,2.33
kabupaten,12,1207,10,2023,0.5759,"Non Basis",1.93,3.35
kabupaten,12,1207,11,2023,0.9146,"Non Basis",2.66,2.91
kabupaten,12,1207,12,2023,0.8078,"Non Basis",3.43,4.25
kabupaten,12,1207,13,2023,0.5109,"Non Basis",0.46,0.91
kabupaten,12,1207,14,2023,0.5414,"Non Basis",1.65,3.05
kabupaten,12,1207,15,2023,0.8531,"Non Basis",1.83,2.14
kabupaten,12,1207,16,2023,1.025,Basis,0.97,0.94
kabupaten,12,1207,17,2023,0.5104,"Non Basis",0.28,0.54
kabupaten,12,1207,1,2024,0.4699,"Non Basis",11.81,25.13
kabupaten,12,1207,2,2024,0.6542,"Non Basis",0.81,1.24
kabupaten,12,1207,3,2024,1.6627,Basis,28.42,17.09
kabupaten,12,1207,4,2024,1.134,Basis,0.16,0.14
kabupaten,12,1207,5,2024,0.4567,"Non Basis",0.04,0.09
kabupaten,12,1207,6,2024,1.2402,Basis,15.64,12.61
kabupaten,12,1207,7,2024,0.9866,"Non Basis",18.1,18.35
kabupaten,12,1207,8,2024,1.8733,Basis,8.72,4.66
kabupaten,12,1207,9,2024,1.2324,Basis,3.07,2.49
kabupaten,12,1207,10,2024,0.5767,"Non Basis",1.97,3.42
kabupaten,12,1207,11,2024,0.9083,"Non Basis",2.62,2.88
kabupaten,12,1207,12,2024,0.7802,"Non Basis",3.33,4.26
kabupaten,12,1207,13,2024,0.5123,"Non Basis",0.47,0.91
kabupaten,12,1207,14,2024,0.5695,"Non Basis",1.76,3.08
kabupaten,12,1207,15,2024,0.8492,"Non Basis",1.83,2.16
kabupaten,12,1207,16,2024,1.0459,Basis,0.99,0.94
kabupaten,12,1207,17,2024,0.5136,"Non Basis",0.28,0.55
kabupaten,12,1207,1,2025,0.4506,"Non Basis",11.54,25.6
kabupaten,12,1207,2,2025,0.6493,"Non Basis",0.79,1.22
kabupaten,12,1207,3,2025,1.6574,Basis,28.47,17.18
kabupaten,12,1207,4,2025,1.0928,Basis,0.15,0.14
kabupaten,12,1207,5,2025,0.4444,"Non Basis",0.04,0.1
kabupaten,12,1207,6,2025,1.2214,Basis,14.95,12.24
kabupaten,12,1207,7,2025,0.9842,"Non Basis",18.62,18.92
kabupaten,12,1207,8,2025,2.5873,Basis,8.99,3.47
kabupaten,12,1207,9,2025,1.2362,Basis,3.12,2.52
kabupaten,12,1207,10,2025,0.5682,"Non Basis",2.01,3.54
kabupaten,12,1207,11,2025,0.8942,"Non Basis",2.58,2.89
kabupaten,12,1207,12,2025,0.7714,"Non Basis",3.47,4.5
kabupaten,12,1207,13,2025,0.4991,"Non Basis",0.49,0.97
kabupaten,12,1207,14,2025,0.5534,"Non Basis",1.65,2.98
kabupaten,12,1207,15,2025,0.8508,"Non Basis",1.86,2.18
kabupaten,12,1207,16,2025,1.005,Basis,1,0.99
kabupaten,12,1207,17,2025,0.4959,"Non Basis",0.27,0.55
kabupaten,12,1208,1,2021,2.2496,Basis,58.16,25.86
kabupaten,12,1208,2,2021,0.1731,"Non Basis",0.22,1.29
kabupaten,12,1208,3,2021,0.5448,"Non Basis",9.74,17.88
kabupaten,12,1208,4,2021,0.5816,"Non Basis",0.08,0.14
kabupaten,12,1208,5,2021,0.792,"Non Basis",0.08,0.1
kabupaten,12,1208,6,2021,0.6743,"Non Basis",8.41,12.47
kabupaten,12,1208,7,2021,0.7367,"Non Basis",13.26,18
kabupaten,12,1208,8,2021,0.3845,"Non Basis",1.52,3.96
kabupaten,12,1208,9,2021,0.3618,"Non Basis",0.79,2.17
kabupaten,12,1208,10,2021,0.2276,"Non Basis",0.72,3.17
kabupaten,12,1208,11,2021,0.3127,"Non Basis",0.91,2.92
kabupaten,12,1208,12,2021,0.1958,"Non Basis",0.85,4.33
kabupaten,12,1208,13,2021,0.0893,"Non Basis",0.08,0.86
kabupaten,12,1208,14,2021,1.1192,Basis,3.71,3.32
kabupaten,12,1208,15,2021,0.48,"Non Basis",1,2.09
kabupaten,12,1208,16,2021,0.3829,"Non Basis",0.36,0.93
kabupaten,12,1208,17,2021,0.1951,"Non Basis",0.1,0.5
kabupaten,12,1208,1,2022,2.2655,Basis,58.75,25.93
kabupaten,12,1208,2,2022,0.1766,"Non Basis",0.22,1.26
kabupaten,12,1208,3,2022,0.5452,"Non Basis",9.49,17.41
kabupaten,12,1208,4,2022,0.5782,"Non Basis",0.08,0.14
kabupaten,12,1208,5,2022,0.8092,"Non Basis",0.08,0.1
kabupaten,12,1208,6,2022,0.6658,"Non Basis",8.17,12.27
kabupaten,12,1208,7,2022,0.7275,"Non Basis",13.32,18.31
kabupaten,12,1208,8,2022,0.3655,"Non Basis",1.56,4.27
kabupaten,12,1208,9,2022,0.3569,"Non Basis",0.79,2.22
kabupaten,12,1208,10,2022,0.2239,"Non Basis",0.73,3.26
kabupaten,12,1208,11,2022,0.3128,"Non Basis",0.91,2.9
kabupaten,12,1208,12,2022,0.1935,"Non Basis",0.84,4.32
kabupaten,12,1208,13,2022,0.0896,"Non Basis",0.08,0.89
kabupaten,12,1208,14,2022,1.1193,Basis,3.52,3.15
kabupaten,12,1208,15,2022,0.4774,"Non Basis",1,2.1
kabupaten,12,1208,16,2022,0.3762,"Non Basis",0.35,0.93
kabupaten,12,1208,17,2022,0.1923,"Non Basis",0.1,0.52
kabupaten,12,1208,1,2023,2.3084,Basis,58.74,25.45
kabupaten,12,1208,2,2023,0.1781,"Non Basis",0.22,1.25
kabupaten,12,1208,3,2023,0.5429,"Non Basis",9.31,17.16
kabupaten,12,1208,4,2023,0.5882,"Non Basis",0.08,0.14
kabupaten,12,1208,5,2023,0.786,"Non Basis",0.08,0.1
kabupaten,12,1208,6,2023,0.6583,"Non Basis",8.18,12.43
kabupaten,12,1208,7,2023,0.7344,"Non Basis",13.55,18.45
kabupaten,12,1208,8,2023,0.3564,"Non Basis",1.64,4.6
kabupaten,12,1208,9,2023,0.3563,"Non Basis",0.83,2.33
kabupaten,12,1208,10,2023,0.2237,"Non Basis",0.75,3.35
kabupaten,12,1208,11,2023,0.3116,"Non Basis",0.91,2.91
kabupaten,12,1208,12,2023,0.1919,"Non Basis",0.82,4.25
kabupaten,12,1208,13,2023,0.0874,"Non Basis",0.08,0.91
kabupaten,12,1208,14,2023,1.0986,Basis,3.35,3.05
kabupaten,12,1208,15,2023,0.4651,"Non Basis",1,2.14
kabupaten,12,1208,16,2023,0.3802,"Non Basis",0.36,0.94
kabupaten,12,1208,17,2023,0.1873,"Non Basis",0.1,0.54
kabupaten,12,1208,1,2024,2.345,Basis,58.92,25.13
kabupaten,12,1208,2,2024,0.1788,"Non Basis",0.22,1.24
kabupaten,12,1208,3,2024,0.5319,"Non Basis",9.09,17.09
kabupaten,12,1208,4,2024,0.5957,"Non Basis",0.08,0.14
kabupaten,12,1208,5,2024,0.7993,"Non Basis",0.08,0.09
kabupaten,12,1208,6,2024,0.6202,"Non Basis",7.82,12.61
kabupaten,12,1208,7,2024,0.7483,"Non Basis",13.73,18.35
kabupaten,12,1208,8,2024,0.3723,"Non Basis",1.73,4.66
kabupaten,12,1208,9,2024,0.3574,"Non Basis",0.89,2.49
kabupaten,12,1208,10,2024,0.2261,"Non Basis",0.77,3.42
kabupaten,12,1208,11,2024,0.3129,"Non Basis",0.9,2.88
kabupaten,12,1208,12,2024,0.1922,"Non Basis",0.82,4.26
kabupaten,12,1208,13,2024,0.0866,"Non Basis",0.08,0.91
kabupaten,12,1208,14,2024,1.0938,Basis,3.37,3.08
kabupaten,12,1208,15,2024,0.4674,"Non Basis",1.01,2.16
kabupaten,12,1208,16,2024,0.3941,"Non Basis",0.37,0.94
kabupaten,12,1208,17,2024,0.1925,"Non Basis",0.11,0.55
kabupaten,12,1208,1,2025,2.2878,Basis,58.57,25.6
kabupaten,12,1208,2,2025,0.1776,"Non Basis",0.22,1.22
kabupaten,12,1208,3,2025,0.5458,"Non Basis",9.38,17.18
kabupaten,12,1208,4,2025,0.5879,"Non Basis",0.08,0.14
kabupaten,12,1208,5,2025,0.7698,"Non Basis",0.08,0.1
kabupaten,12,1208,6,2025,0.6384,"Non Basis",7.82,12.24
kabupaten,12,1208,7,2025,0.7354,"Non Basis",13.91,18.92
kabupaten,12,1208,8,2025,0.5157,"Non Basis",1.79,3.47
kabupaten,12,1208,9,2025,0.3504,"Non Basis",0.88,2.52
kabupaten,12,1208,10,2025,0.2209,"Non Basis",0.78,3.54
kabupaten,12,1208,11,2025,0.3024,"Non Basis",0.87,2.89
kabupaten,12,1208,12,2025,0.1881,"Non Basis",0.85,4.5
kabupaten,12,1208,13,2025,0.08,"Non Basis",0.08,0.97
kabupaten,12,1208,14,2025,1.0788,Basis,3.21,2.98
kabupaten,12,1208,15,2025,0.4636,"Non Basis",1.01,2.18
kabupaten,12,1208,16,2025,0.3779,"Non Basis",0.38,0.99
kabupaten,12,1208,17,2025,0.1831,"Non Basis",0.1,0.55
kabupaten,12,1209,1,2022,1.7338,Basis,44.96,25.93
kabupaten,12,1209,2,2022,0.1549,"Non Basis",0.2,1.26
kabupaten,12,1209,3,2022,1.1298,Basis,19.67,17.41
kabupaten,12,1209,4,2022,0.6785,"Non Basis",0.1,0.14
kabupaten,12,1209,5,2022,0.5613,"Non Basis",0.06,0.1
kabupaten,12,1209,6,2022,0.47,"Non Basis",5.77,12.27
kabupaten,12,1209,7,2022,0.9257,"Non Basis",16.95,18.31
kabupaten,12,1209,8,2022,0.7772,"Non Basis",3.32,4.27
kabupaten,12,1209,9,2022,0.3486,"Non Basis",0.78,2.22
kabupaten,12,1209,10,2022,0.1782,"Non Basis",0.58,3.26
kabupaten,12,1209,11,2022,0.4598,"Non Basis",1.33,2.9
kabupaten,12,1209,12,2022,0.3627,"Non Basis",1.57,4.32
kabupaten,12,1209,13,2022,0.0422,"Non Basis",0.04,0.89
kabupaten,12,1209,14,2022,0.8738,"Non Basis",2.75,3.15
kabupaten,12,1209,15,2022,0.3957,"Non Basis",0.83,2.1
kabupaten,12,1209,16,2022,0.6144,"Non Basis",0.57,0.93
kabupaten,12,1209,17,2022,1.0243,Basis,0.53,0.52
kabupaten,12,1209,1,2023,1.7596,Basis,44.77,25.45
kabupaten,12,1209,2,2023,0.1549,"Non Basis",0.19,1.25
kabupaten,12,1209,3,2023,1.1322,Basis,19.42,17.16
kabupaten,12,1209,4,2023,0.6784,"Non Basis",0.1,0.14
kabupaten,12,1209,5,2023,0.5463,"Non Basis",0.05,0.1
kabupaten,12,1209,6,2023,0.471,"Non Basis",5.86,12.43
kabupaten,12,1209,7,2023,0.9286,"Non Basis",17.13,18.45
kabupaten,12,1209,8,2023,0.7656,"Non Basis",3.52,4.6
kabupaten,12,1209,9,2023,0.3437,"Non Basis",0.8,2.33
kabupaten,12,1209,10,2023,0.1753,"Non Basis",0.59,3.35
kabupaten,12,1209,11,2023,0.4595,"Non Basis",1.34,2.91
kabupaten,12,1209,12,2023,0.3646,"Non Basis",1.55,4.25
kabupaten,12,1209,13,2023,0.0416,"Non Basis",0.04,0.91
kabupaten,12,1209,14,2023,0.8737,"Non Basis",2.67,3.05
kabupaten,12,1209,15,2023,0.3935,"Non Basis",0.84,2.14
kabupaten,12,1209,16,2023,0.6095,"Non Basis",0.57,0.94
kabupaten,12,1209,17,2023,1.0167,Basis,0.55,0.54
kabupaten,12,1209,1,2024,1.7964,Basis,45.14,25.13
kabupaten,12,1209,2,2024,0.1522,"Non Basis",0.19,1.24
kabupaten,12,1209,3,2024,1.1226,Basis,19.19,17.09
kabupaten,12,1209,4,2024,0.6839,"Non Basis",0.09,0.14
kabupaten,12,1209,5,2024,0.5433,"Non Basis",0.05,0.09
kabupaten,12,1209,6,2024,0.4489,"Non Basis",5.66,12.61
kabupaten,12,1209,7,2024,0.9306,"Non Basis",17.08,18.35
kabupaten,12,1209,8,2024,0.7782,"Non Basis",3.62,4.66
kabupaten,12,1209,9,2024,0.3326,"Non Basis",0.83,2.49
kabupaten,12,1209,10,2024,0.1721,"Non Basis",0.59,3.42
kabupaten,12,1209,11,2024,0.4586,"Non Basis",1.32,2.88
kabupaten,12,1209,12,2024,0.3595,"Non Basis",1.53,4.26
kabupaten,12,1209,13,2024,0.0411,"Non Basis",0.04,0.91
kabupaten,12,1209,14,2024,0.8675,"Non Basis",2.68,3.08
kabupaten,12,1209,15,2024,0.3977,"Non Basis",0.86,2.16
kabupaten,12,1209,16,2024,0.6175,"Non Basis",0.58,0.94
kabupaten,12,1209,17,2024,1.0163,Basis,0.56,0.55
kabupaten,12,1209,1,2025,1.7635,Basis,45.15,25.6
kabupaten,12,1209,2,2025,0.1499,"Non Basis",0.18,1.22
kabupaten,12,1209,3,2025,1.1109,Basis,19.08,17.18
kabupaten,12,1209,4,2025,0.6555,"Non Basis",0.09,0.14
kabupaten,12,1209,5,2025,0.5043,"Non Basis",0.05,0.1
kabupaten,12,1209,6,2025,0.4424,"Non Basis",5.42,12.24
kabupaten,12,1209,7,2025,0.9142,"Non Basis",17.3,18.92
kabupaten,12,1209,8,2025,1.1033,Basis,3.83,3.47
kabupaten,12,1209,9,2025,0.3368,"Non Basis",0.85,2.52
kabupaten,12,1209,10,2025,0.1672,"Non Basis",0.59,3.54
kabupaten,12,1209,11,2025,0.453,"Non Basis",1.31,2.89
kabupaten,12,1209,12,2025,0.3353,"Non Basis",1.51,4.5
kabupaten,12,1209,13,2025,0.0387,"Non Basis",0.04,0.97
kabupaten,12,1209,14,2025,0.8787,"Non Basis",2.62,2.98
kabupaten,12,1209,15,2025,0.3982,"Non Basis",0.87,2.18
kabupaten,12,1209,16,2025,0.5723,"Non Basis",0.57,0.99
kabupaten,12,1209,17,2025,1.0064,Basis,0.56,0.55
kabupaten,12,1210,1,2021,1.1919,Basis,30.82,25.86
kabupaten,12,1210,2,2021,0.5736,"Non Basis",0.74,1.29
kabupaten,12,1210,3,2021,1.7779,Basis,31.79,17.88
kabupaten,12,1210,4,2021,0.5422,"Non Basis",0.08,0.14
kabupaten,12,1210,5,2021,0.3305,"Non Basis",0.03,0.1
kabupaten,12,1210,6,2021,0.6113,"Non Basis",7.62,12.47
kabupaten,12,1210,7,2021,0.9085,"Non Basis",16.35,18
kabupaten,12,1210,8,2021,0.4251,"Non Basis",1.68,3.96
kabupaten,12,1210,9,2021,0.6107,"Non Basis",1.33,2.17
kabupaten,12,1210,10,2021,0.2934,"Non Basis",0.93,3.17
kabupaten,12,1210,11,2021,0.3878,"Non Basis",1.13,2.92
kabupaten,12,1210,12,2021,0.5415,"Non Basis",2.35,4.33
kabupaten,12,1210,13,2021,0.174,"Non Basis",0.15,0.86
kabupaten,12,1210,14,2021,0.8041,"Non Basis",2.67,3.32
kabupaten,12,1210,15,2021,0.8769,"Non Basis",1.83,2.09
kabupaten,12,1210,16,2021,0.4339,"Non Basis",0.4,0.93
kabupaten,12,1210,17,2021,0.1866,"Non Basis",0.09,0.5
kabupaten,12,1210,1,2022,1.2169,Basis,31.55,25.93
kabupaten,12,1210,2,2022,0.5923,"Non Basis",0.75,1.26
kabupaten,12,1210,3,2022,1.7997,Basis,31.34,17.41
kabupaten,12,1210,4,2022,0.5471,"Non Basis",0.08,0.14
kabupaten,12,1210,5,2022,0.3416,"Non Basis",0.03,0.1
kabupaten,12,1210,6,2022,0.5965,"Non Basis",7.32,12.27
kabupaten,12,1210,7,2022,0.8951,"Non Basis",16.39,18.31
kabupaten,12,1210,8,2022,0.4086,"Non Basis",1.74,4.27
kabupaten,12,1210,9,2022,0.6122,"Non Basis",1.36,2.22
kabupaten,12,1210,10,2022,0.2912,"Non Basis",0.95,3.26
kabupaten,12,1210,11,2022,0.3869,"Non Basis",1.12,2.9
kabupaten,12,1210,12,2022,0.5447,"Non Basis",2.36,4.32
kabupaten,12,1210,13,2022,0.1678,"Non Basis",0.15,0.89
kabupaten,12,1210,14,2022,0.8088,"Non Basis",2.54,3.15
kabupaten,12,1210,15,2022,0.8661,"Non Basis",1.81,2.1
kabupaten,12,1210,16,2022,0.4248,"Non Basis",0.4,0.93
kabupaten,12,1210,17,2022,0.1835,"Non Basis",0.1,0.52
kabupaten,12,1210,1,2023,1.2361,Basis,31.45,25.45
kabupaten,12,1210,2,2023,0.5908,"Non Basis",0.74,1.25
kabupaten,12,1210,3,2023,1.818,Basis,31.19,17.16
kabupaten,12,1210,4,2023,0.5547,"Non Basis",0.08,0.14
kabupaten,12,1210,5,2023,0.3541,"Non Basis",0.03,0.1
kabupaten,12,1210,6,2023,0.5953,"Non Basis",7.4,12.43
kabupaten,12,1210,7,2023,0.9038,"Non Basis",16.68,18.45
kabupaten,12,1210,8,2023,0.3821,"Non Basis",1.76,4.6
kabupaten,12,1210,9,2023,0.5857,"Non Basis",1.37,2.33
kabupaten,12,1210,10,2023,0.2811,"Non Basis",0.94,3.35
kabupaten,12,1210,11,2023,0.381,"Non Basis",1.11,2.91
kabupaten,12,1210,12,2023,0.544,"Non Basis",2.31,4.25
kabupaten,12,1210,13,2023,0.1633,"Non Basis",0.15,0.91
kabupaten,12,1210,14,2023,0.8242,"Non Basis",2.52,3.05
kabupaten,12,1210,15,2023,0.834,"Non Basis",1.79,2.14
kabupaten,12,1210,16,2023,0.4184,"Non Basis",0.39,0.94
kabupaten,12,1210,17,2023,0.1766,"Non Basis",0.1,0.54
kabupaten,12,1210,1,2024,1.2423,Basis,31.22,25.13
kabupaten,12,1210,2,2024,0.5906,"Non Basis",0.73,1.24
kabupaten,12,1210,3,2024,1.789,Basis,30.57,17.09
kabupaten,12,1210,4,2024,0.5646,"Non Basis",0.08,0.14
kabupaten,12,1210,5,2024,0.3565,"Non Basis",0.03,0.09
kabupaten,12,1210,6,2024,0.5928,"Non Basis",7.47,12.61
kabupaten,12,1210,7,2024,0.9433,"Non Basis",17.31,18.35
kabupaten,12,1210,8,2024,0.3734,"Non Basis",1.74,4.66
kabupaten,12,1210,9,2024,0.5511,"Non Basis",1.37,2.49
kabupaten,12,1210,10,2024,0.2734,"Non Basis",0.94,3.42
kabupaten,12,1210,11,2024,0.3785,"Non Basis",1.09,2.88
kabupaten,12,1210,12,2024,0.5488,"Non Basis",2.34,4.26
kabupaten,12,1210,13,2024,0.161,"Non Basis",0.15,0.91
kabupaten,12,1210,14,2024,0.8499,"Non Basis",2.62,3.08
kabupaten,12,1210,15,2024,0.856,"Non Basis",1.85,2.16
kabupaten,12,1210,16,2024,0.4226,"Non Basis",0.4,0.94
kabupaten,12,1210,17,2024,0.1766,"Non Basis",0.1,0.55
kabupaten,12,1210,1,2025,1.1989,Basis,30.69,25.6
kabupaten,12,1210,2,2025,0.5961,"Non Basis",0.73,1.22
kabupaten,12,1210,3,2025,1.7937,Basis,30.81,17.18
kabupaten,12,1210,4,2025,0.5667,"Non Basis",0.08,0.14
kabupaten,12,1210,5,2025,0.0987,"Non Basis",0.01,0.1
kabupaten,12,1210,6,2025,0.5859,"Non Basis",7.17,12.24
kabupaten,12,1210,7,2025,0.9427,"Non Basis",17.83,18.92
kabupaten,12,1210,8,2025,0.5277,"Non Basis",1.83,3.47
kabupaten,12,1210,9,2025,0.564,"Non Basis",1.42,2.52
kabupaten,12,1210,10,2025,0.2732,"Non Basis",0.97,3.54
kabupaten,12,1210,11,2025,0.3821,"Non Basis",1.1,2.89
kabupaten,12,1210,12,2025,0.5543,"Non Basis",2.49,4.5
kabupaten,12,1210,13,2025,0.1527,"Non Basis",0.15,0.97
kabupaten,12,1210,14,2025,0.7866,"Non Basis",2.34,2.98
kabupaten,12,1210,15,2025,0.85,"Non Basis",1.85,2.18
kabupaten,12,1210,16,2025,0.4092,"Non Basis",0.41,0.99
kabupaten,12,1210,17,2025,0.179,"Non Basis",0.1,0.55
kabupaten,12,1211,1,2021,1.7467,Basis,45.16,25.86
kabupaten,12,1211,2,2021,0.0498,"Non Basis",0.06,1.29
kabupaten,12,1211,3,2021,0.0184,"Non Basis",0.33,17.88
kabupaten,12,1211,4,2021,0.6564,"Non Basis",0.09,0.14
kabupaten,12,1211,5,2021,0.8837,"Non Basis",0.09,0.1
kabupaten,12,1211,6,2021,1.0126,Basis,12.63,12.47
kabupaten,12,1211,7,2021,0.9595,"Non Basis",17.27,18
kabupaten,12,1211,8,2021,0.9303,"Non Basis",3.68,3.96
kabupaten,12,1211,9,2021,1.2946,Basis,2.81,2.17
kabupaten,12,1211,10,2021,0.4068,"Non Basis",1.29,3.17
kabupaten,12,1211,11,2021,0.7088,"Non Basis",2.07,2.92
kabupaten,12,1211,12,2021,0.6251,"Non Basis",2.71,4.33
kabupaten,12,1211,13,2021,0.0695,"Non Basis",0.06,0.86
kabupaten,12,1211,14,2021,2.7464,Basis,9.11,3.32
kabupaten,12,1211,15,2021,0.956,"Non Basis",2,2.09
kabupaten,12,1211,16,2021,0.6539,"Non Basis",0.61,0.93
kabupaten,12,1211,17,2021,0.0391,"Non Basis",0.02,0.5
kabupaten,12,1211,1,2022,1.7467,Basis,45.29,25.93
kabupaten,12,1211,2,2022,0.05,"Non Basis",0.06,1.26
kabupaten,12,1211,3,2022,0.0184,"Non Basis",0.32,17.41
kabupaten,12,1211,4,2022,0.6604,"Non Basis",0.1,0.14
kabupaten,12,1211,5,2022,0.8795,"Non Basis",0.09,0.1
kabupaten,12,1211,6,2022,0.9964,"Non Basis",12.23,12.27
kabupaten,12,1211,7,2022,0.965,"Non Basis",17.67,18.31
kabupaten,12,1211,8,2022,0.894,"Non Basis",3.82,4.27
kabupaten,12,1211,9,2022,1.2836,Basis,2.85,2.22
kabupaten,12,1211,10,2022,0.4088,"Non Basis",1.33,3.26
kabupaten,12,1211,11,2022,0.7053,"Non Basis",2.04,2.9
kabupaten,12,1211,12,2022,0.6214,"Non Basis",2.69,4.32
kabupaten,12,1211,13,2022,0.065,"Non Basis",0.06,0.89
kabupaten,12,1211,14,2022,2.7989,Basis,8.8,3.15
kabupaten,12,1211,15,2022,0.9607,"Non Basis",2.01,2.1
kabupaten,12,1211,16,2022,0.6538,"Non Basis",0.61,0.93
kabupaten,12,1211,17,2022,0.0364,"Non Basis",0.02,0.52
kabupaten,12,1211,1,2023,1.7741,Basis,45.14,25.45
kabupaten,12,1211,2,2023,0.0502,"Non Basis",0.06,1.25
kabupaten,12,1211,3,2023,0.0185,"Non Basis",0.32,17.16
kabupaten,12,1211,4,2023,0.6639,"Non Basis",0.09,0.14
kabupaten,12,1211,5,2023,0.8772,"Non Basis",0.09,0.1
kabupaten,12,1211,6,2023,0.9835,"Non Basis",12.23,12.43
kabupaten,12,1211,7,2023,0.9662,"Non Basis",17.83,18.45
kabupaten,12,1211,8,2023,0.8691,"Non Basis",3.99,4.6
kabupaten,12,1211,9,2023,1.259,Basis,2.94,2.33
kabupaten,12,1211,10,2023,0.4018,"Non Basis",1.35,3.35
kabupaten,12,1211,11,2023,0.6973,"Non Basis",2.03,2.91
kabupaten,12,1211,12,2023,0.6175,"Non Basis",2.62,4.25
kabupaten,12,1211,13,2023,0.0638,"Non Basis",0.06,0.91
kabupaten,12,1211,14,2023,2.8091,Basis,8.58,3.05
kabupaten,12,1211,15,2023,0.9523,"Non Basis",2.04,2.14
kabupaten,12,1211,16,2023,0.6536,"Non Basis",0.62,0.94
kabupaten,12,1211,17,2023,0.0353,"Non Basis",0.02,0.54
kabupaten,12,1211,1,2024,1.7849,Basis,44.85,25.13
kabupaten,12,1211,2,2024,0.0512,"Non Basis",0.06,1.24
kabupaten,12,1211,3,2024,0.0187,"Non Basis",0.32,17.09
kabupaten,12,1211,4,2024,0.6699,"Non Basis",0.09,0.14
kabupaten,12,1211,5,2024,0.8794,"Non Basis",0.08,0.09
kabupaten,12,1211,6,2024,0.9757,"Non Basis",12.3,12.61
kabupaten,12,1211,7,2024,0.9834,"Non Basis",18.05,18.35
kabupaten,12,1211,8,2024,0.8576,"Non Basis",3.99,4.66
kabupaten,12,1211,9,2024,1.1604,Basis,2.89,2.49
kabupaten,12,1211,10,2024,0.3872,"Non Basis",1.33,3.42
kabupaten,12,1211,11,2024,0.697,"Non Basis",2.01,2.88
kabupaten,12,1211,12,2024,0.6118,"Non Basis",2.61,4.26
kabupaten,12,1211,13,2024,0.0635,"Non Basis",0.06,0.91
kabupaten,12,1211,14,2024,2.8127,Basis,8.67,3.08
kabupaten,12,1211,15,2024,0.9555,"Non Basis",2.06,2.16
kabupaten,12,1211,16,2024,0.6449,"Non Basis",0.61,0.94
kabupaten,12,1211,17,2024,0.0345,"Non Basis",0.02,0.55
kabupaten,12,1211,1,2025,1.738,Basis,44.49,25.6
kabupaten,12,1211,2,2025,0.0514,"Non Basis",0.06,1.22
kabupaten,12,1211,3,2025,0.019,"Non Basis",0.33,17.18
kabupaten,12,1211,4,2025,0.6376,"Non Basis",0.09,0.14
kabupaten,12,1211,5,2025,0.8992,"Non Basis",0.09,0.1
kabupaten,12,1211,6,2025,0.9611,"Non Basis",11.77,12.24
kabupaten,12,1211,7,2025,1.0076,Basis,19.06,18.92
kabupaten,12,1211,8,2025,1.1981,Basis,4.16,3.47
kabupaten,12,1211,9,2025,1.1773,Basis,2.97,2.52
kabupaten,12,1211,10,2025,0.3679,"Non Basis",1.3,3.54
kabupaten,12,1211,11,2025,0.6864,"Non Basis",1.98,2.89
kabupaten,12,1211,12,2025,0.582,"Non Basis",2.62,4.5
kabupaten,12,1211,13,2025,0.0643,"Non Basis",0.06,0.97
kabupaten,12,1211,14,2025,2.7864,Basis,8.3,2.98
kabupaten,12,1211,15,2025,0.9482,"Non Basis",2.07,2.18
kabupaten,12,1211,16,2025,0.6306,"Non Basis",0.63,0.99
kabupaten,12,1211,17,2025,0.0454,"Non Basis",0.03,0.55
kabupaten,12,1212,1,2021,1.2552,Basis,32.46,25.86
kabupaten,12,1212,2,2021,0.233,"Non Basis",0.3,1.29
kabupaten,12,1212,3,2021,0.589,"Non Basis",10.53,17.88
kabupaten,12,1212,4,2021,0.6242,"Non Basis",0.09,0.14
kabupaten,12,1212,5,2021,0.4837,"Non Basis",0.05,0.1
kabupaten,12,1212,6,2021,1.0826,Basis,13.5,12.47
kabupaten,12,1212,7,2021,0.9383,"Non Basis",16.89,18
kabupaten,12,1212,8,2021,0.739,"Non Basis",2.93,3.96
kabupaten,12,1212,9,2021,1.3416,Basis,2.91,2.17
kabupaten,12,1212,10,2021,0.507,"Non Basis",1.61,3.17
kabupaten,12,1212,11,2021,0.6026,"Non Basis",1.76,2.92
kabupaten,12,1212,12,2021,0.6762,"Non Basis",2.93,4.33
kabupaten,12,1212,13,2021,0.9618,"Non Basis",0.83,0.86
kabupaten,12,1212,14,2021,2.7924,Basis,9.27,3.32
kabupaten,12,1212,15,2021,1.4207,Basis,2.97,2.09
kabupaten,12,1212,16,2021,0.8931,"Non Basis",0.83,0.93
kabupaten,12,1212,17,2021,0.306,"Non Basis",0.15,0.5
kabupaten,12,1212,1,2022,1.2394,Basis,32.14,25.93
kabupaten,12,1212,2,2022,0.2393,"Non Basis",0.3,1.26
kabupaten,12,1212,3,2022,0.613,"Non Basis",10.67,17.41
