tingkat_wilayah,provinsi_id,kabupaten_id,sektor_id,tahun,nilai_lq,kategori_lq,shift_share_net,klasifikasi_sektor
kabupaten,12,1224,12,2023,0.7661,"Non Basis",-414622709.21,"Relatif Tertinggal"
kabupaten,12,1224,13,2023,0.0707,"Non Basis",-57541105.81,"Relatif Tertinggal"
kabupaten,12,1224,14,2023,2.0072,Basis,2631828199.33,"Maju dan Tumbuh Cepat"
kabupaten,12,1224,15,2023,0.9978,"Non Basis",-1735088175.38,"Relatif Tertinggal"
kabupaten,12,1224,16,2023,0.9216,"Non Basis",-421341396.25,"Relatif Tertinggal"
kabupaten,12,1224,17,2023,0.4944,"Non Basis",-306232916.89,"Relatif Tertinggal"
kabupaten,12,1224,1,2024,2.183,Basis,-12438537519.66,"Maju tapi Tertekan"
kabupaten,12,1224,2,2024,5.0271,Basis,1475737016.67,"Maju dan Tumbuh Cepat"
kabupaten,12,1224,3,2024,0.0128,"Non Basis",-31133509.49,"Relatif Tertinggal"
kabupaten,12,1224,4,2024,1.0726,Basis,-43618542.54,"Maju tapi Tertekan"
kabupaten,12,1224,5,2024,0.4734,"Non Basis",-10127315.41,"Relatif Tertinggal"
kabupaten,12,1224,6,2024,0.672,"Non Basis",-2082286119.1,"Relatif Tertinggal"
kabupaten,12,1224,7,2024,0.5826,"Non Basis",2742369837.59,"Potensial / Cepat Berkembang"
kabupaten,12,1224,8,2024,0.3552,"Non Basis",-1209931747.74,"Relatif Tertinggal"
kabupaten,12,1224,9,2024,1.0425,Basis,-6783595442.62,"Maju tapi Tertekan"
kabupaten,12,1224,10,2024,0.1395,"Non Basis",-454770505.68,"Relatif Tertinggal"
kabupaten,12,1224,11,2024,0.6341,"Non Basis",-981138074.86,"Relatif Tertinggal"
kabupaten,12,1224,12,2024,0.7462,"Non Basis",-3437968855.92,"Relatif Tertinggal"
kabupaten,12,1224,13,2024,0.069,"Non Basis",-65215406.23,"Relatif Tertinggal"
kabupaten,12,1224,14,2024,2.0397,Basis,462021039.85,"Maju dan Tumbuh Cepat"
kabupaten,12,1224,15,2024,0.9875,"Non Basis",-1370254113.09,"Relatif Tertinggal"
kabupaten,12,1224,16,2024,0.9271,"Non Basis",-174150509.96,"Relatif Tertinggal"
kabupaten,12,1224,17,2024,0.494,"Non Basis",-103145745.05,"Relatif Tertinggal"
kabupaten,12,1224,1,2025,2.1381,Basis,-25146256328.54,"Maju tapi Tertekan"
kabupaten,12,1224,2,2025,4.946,Basis,-2008913851.01,"Maju tapi Tertekan"
kabupaten,12,1224,3,2025,0.0126,"Non Basis",-74929102.72,"Relatif Tertinggal"
kabupaten,12,1224,4,2025,1.0627,Basis,-20240049.81,"Maju tapi Tertekan"
kabupaten,12,1224,5,2025,0.4625,"Non Basis",-23926047.22,"Relatif Tertinggal"
kabupaten,12,1224,6,2025,0.6802,"Non Basis",3762964890.63,"Potensial / Cepat Berkembang"
kabupaten,12,1224,7,2025,0.5837,"Non Basis",1892780356.59,"Potensial / Cepat Berkembang"
kabupaten,12,1224,8,2025,0.4773,"Non Basis",11895871744.66,"Potensial / Cepat Berkembang"
kabupaten,12,1224,9,2025,1.0723,Basis,2400202843.49,"Maju dan Tumbuh Cepat"
kabupaten,12,1224,10,2025,0.1351,"Non Basis",-374747411.33,"Relatif Tertinggal"
kabupaten,12,1224,11,2025,0.6312,"Non Basis",-17668861,"Relatif Tertinggal"
kabupaten,12,1224,12,2025,0.6961,"Non Basis",-5848518037.45,"Relatif Tertinggal"
kabupaten,12,1224,13,2025,0.0637,"Non Basis",-135479371.97,"Relatif Tertinggal"
kabupaten,12,1224,14,2025,2.1156,Basis,6984664700.16,"Maju dan Tumbuh Cepat"
kabupaten,12,1224,15,2025,0.9856,"Non Basis",146228103.82,"Potensial / Cepat Berkembang"
kabupaten,12,1224,16,2025,0.8767,"Non Basis",-1275825510.12,"Relatif Tertinggal"
kabupaten,12,1224,17,2025,0.4968,"Non Basis",75261238.32,"Potensial / Cepat Berkembang"
kabupaten,12,1225,1,2022,2.2311,Basis,-15414008555.58,"Maju tapi Tertekan"
kabupaten,12,1225,2,2022,2.6275,Basis,-124713364.8,"Maju tapi Tertekan"
kabupaten,12,1225,3,2022,0.013,"Non Basis",-59464198.19,"Relatif Tertinggal"
kabupaten,12,1225,4,2022,1.0478,Basis,-96207473.51,"Maju tapi Tertekan"
kabupaten,12,1225,6,2022,0.6894,"Non Basis",-304671167.07,"Relatif Tertinggal"
kabupaten,12,1225,7,2022,0.6557,"Non Basis",-2989875210.11,"Relatif Tertinggal"
kabupaten,12,1225,8,2022,0.3538,"Non Basis",-1462999322.76,"Relatif Tertinggal"
kabupaten,12,1225,9,2022,0.7473,"Non Basis",-524019762.87,"Relatif Tertinggal"
kabupaten,12,1225,10,2022,0.1621,"Non Basis",-531879037.33,"Relatif Tertinggal"
kabupaten,12,1225,11,2022,0.5991,"Non Basis",-877213923.89,"Relatif Tertinggal"
kabupaten,12,1225,12,2022,0.5589,"Non Basis",-403771218.48,"Relatif Tertinggal"
kabupaten,12,1225,13,2022,0.0845,"Non Basis",-87767188.13,"Relatif Tertinggal"
kabupaten,12,1225,14,2022,2.305,Basis,703690253.74,"Maju dan Tumbuh Cepat"
kabupaten,12,1225,15,2022,0.9012,"Non Basis",-232638548.65,"Relatif Tertinggal"
kabupaten,12,1225,16,2022,0.7303,"Non Basis",-434686807.75,"Relatif Tertinggal"
kabupaten,12,1225,17,2022,0.4356,"Non Basis",-261681493.66,"Relatif Tertinggal"
kabupaten,12,1225,1,2023,2.2498,Basis,-3304901353.85,"Maju tapi Tertekan"
kabupaten,12,1225,2,2023,2.8034,Basis,2445864965.35,"Maju dan Tumbuh Cepat"
kabupaten,12,1225,3,2023,0.0127,"Non Basis",-103841159.23,"Relatif Tertinggal"
kabupaten,12,1225,4,2023,1.0385,Basis,-43271614.64,"Maju tapi Tertekan"
kabupaten,12,1225,6,2023,0.6972,"Non Basis",-161078753.35,"Relatif Tertinggal"
kabupaten,12,1225,7,2023,0.6592,"Non Basis",-1217507577.28,"Relatif Tertinggal"
kabupaten,12,1225,8,2023,0.3329,"Non Basis",-1603504816.98,"Relatif Tertinggal"
kabupaten,12,1225,9,2023,0.7178,"Non Basis",-1247656599.83,"Relatif Tertinggal"
kabupaten,12,1225,10,2023,0.1523,"Non Basis",-546121715.44,"Relatif Tertinggal"
kabupaten,12,1225,11,2023,0.6251,"Non Basis",735189904.78,"Potensial / Cepat Berkembang"
kabupaten,12,1225,12,2023,0.5656,"Non Basis",-20963107.93,"Relatif Tertinggal"
kabupaten,12,1225,13,2023,0.0802,"Non Basis",-66795717.89,"Relatif Tertinggal"
kabupaten,12,1225,14,2023,2.3616,Basis,1154511300.28,"Maju dan Tumbuh Cepat"
kabupaten,12,1225,15,2023,0.8838,"Non Basis",-843956374.99,"Relatif Tertinggal"
kabupaten,12,1225,16,2023,0.7721,"Non Basis",422032888.6,"Potensial / Cepat Berkembang"
kabupaten,12,1225,17,2023,0.4029,"Non Basis",-284220688.45,"Relatif Tertinggal"
kabupaten,12,1225,1,2024,2.2649,Basis,-4204027414.36,"Maju tapi Tertekan"
kabupaten,12,1225,2,2024,2.8409,Basis,69380217.06,"Maju dan Tumbuh Cepat"
kabupaten,12,1225,3,2024,0.0123,"Non Basis",-138654960.79,"Relatif Tertinggal"
kabupaten,12,1225,4,2024,1.0236,Basis,-53411619.87,"Maju tapi Tertekan"
kabupaten,12,1225,6,2024,0.7013,"Non Basis",-759728646.64,"Relatif Tertinggal"
kabupaten,12,1225,7,2024,0.6693,"Non Basis",578551879.5,"Potensial / Cepat Berkembang"
kabupaten,12,1225,8,2024,0.3165,"Non Basis",-1350211987.44,"Relatif Tertinggal"
kabupaten,12,1225,9,2024,0.6768,"Non Basis",-1760133536.64,"Relatif Tertinggal"
kabupaten,12,1225,10,2024,0.1639,"Non Basis",481086423.03,"Potensial / Cepat Berkembang"
kabupaten,12,1225,11,2024,0.609,"Non Basis",-968132581.59,"Relatif Tertinggal"
kabupaten,12,1225,12,2024,0.5594,"Non Basis",-783517198.4,"Relatif Tertinggal"
kabupaten,12,1225,13,2024,0.0772,"Non Basis",-51334582.07,"Relatif Tertinggal"
kabupaten,12,1225,14,2024,2.3893,Basis,-23356587.68,"Maju tapi Tertekan"
kabupaten,12,1225,15,2024,0.879,"Non Basis",-472794190.02,"Relatif Tertinggal"
kabupaten,12,1225,16,2024,0.7432,"Non Basis",-513640636.39,"Relatif Tertinggal"
kabupaten,12,1225,17,2024,0.3827,"Non Basis",-196166989.2,"Relatif Tertinggal"
kabupaten,12,1225,1,2025,2.233,Basis,-16607503254.52,"Maju tapi Tertekan"
kabupaten,12,1225,2,2025,2.865,Basis,149608052.96,"Maju dan Tumbuh Cepat"
kabupaten,12,1225,3,2025,0.012,"Non Basis",-104555664.65,"Relatif Tertinggal"
kabupaten,12,1225,4,2025,0.9963,"Non Basis",-66111700.41,"Relatif Tertinggal"
kabupaten,12,1225,6,2025,0.7053,"Non Basis",29401604.63,"Potensial / Cepat Berkembang"
kabupaten,12,1225,7,2025,0.6413,"Non Basis",-8753993007.39,"Relatif Tertinggal"
kabupaten,12,1225,8,2025,0.4539,"Non Basis",6874820732.07,"Potensial / Cepat Berkembang"
kabupaten,12,1225,9,2025,0.6792,"Non Basis",-49714125.99,"Relatif Tertinggal"
kabupaten,12,1225,10,2025,0.1547,"Non Basis",-521717132.08,"Relatif Tertinggal"
kabupaten,12,1225,11,2025,0.6177,"Non Basis",224729842.15,"Potensial / Cepat Berkembang"
kabupaten,12,1225,12,2025,0.5482,"Non Basis",-938419109.47,"Relatif Tertinggal"
kabupaten,12,1225,13,2025,0.0703,"Non Basis",-104452007.13,"Relatif Tertinggal"
kabupaten,12,1225,14,2025,2.4169,Basis,626015034.82,"Maju dan Tumbuh Cepat"
kabupaten,12,1225,15,2025,0.88,"Non Basis",-124023872.27,"Relatif Tertinggal"
kabupaten,12,1225,16,2025,0.6898,"Non Basis",-834040729.26,"Relatif Tertinggal"
kabupaten,12,1225,17,2025,0.4964,"Non Basis",899146114.69,"Potensial / Cepat Berkembang"
kabupaten,12,1271,1,2022,0.0323,"Non Basis",-54546631919.31,"Relatif Tertinggal"
kabupaten,12,1271,2,2022,0.0009,"Non Basis",-19696637.05,"Relatif Tertinggal"
kabupaten,12,1271,3,2022,0.7468,"Non Basis",43579654165.31,"Potensial / Cepat Berkembang"
kabupaten,12,1271,4,2022,0.8053,"Non Basis",-2733724205.24,"Relatif Tertinggal"
kabupaten,12,1271,5,2022,1.9255,Basis,3250044310.75,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,6,2022,1.5729,Basis,-114163648597.54,"Maju tapi Tertekan"
kabupaten,12,1271,7,2022,1.4441,Basis,-745324450142.94,"Maju tapi Tertekan"
kabupaten,12,1271,8,2022,1.3069,Basis,-107091160111.75,"Maju tapi Tertekan"
kabupaten,12,1271,9,2022,1.0898,Basis,129246968683.55,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,10,2022,2.5123,Basis,204386026167.9,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,11,2022,2.0938,Basis,-118900856264.91,"Maju tapi Tertekan"
kabupaten,12,1271,12,2022,1.8583,Basis,-35744311336.67,"Maju tapi Tertekan"
kabupaten,12,1271,13,2022,2.7283,Basis,75981569102.76,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,14,2022,0.525,"Non Basis",-1424667454.59,"Relatif Tertinggal"
kabupaten,12,1271,15,2022,1.4462,Basis,-75655759060.43,"Maju tapi Tertekan"
kabupaten,12,1271,16,2022,1.6608,Basis,19894264976.2,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,17,2022,2.1781,Basis,-6820845922,"Maju tapi Tertekan"
kabupaten,12,1271,1,2023,0.0322,"Non Basis",-5048389359.02,"Relatif Tertinggal"
kabupaten,12,1271,2,2023,0.0009,"Non Basis",21829985.98,"Potensial / Cepat Berkembang"
kabupaten,12,1271,3,2023,0.7408,"Non Basis",-171667056611.22,"Relatif Tertinggal"
kabupaten,12,1271,4,2023,0.8103,"Non Basis",1292415736.45,"Potensial / Cepat Berkembang"
kabupaten,12,1271,5,2023,1.9064,Basis,-3105873942.17,"Maju tapi Tertekan"
kabupaten,12,1271,6,2023,1.543,Basis,-633718821848.08,"Maju tapi Tertekan"
kabupaten,12,1271,7,2023,1.4366,Basis,-225238456603.97,"Maju tapi Tertekan"
kabupaten,12,1271,8,2023,1.285,Basis,-171060883314.34,"Maju tapi Tertekan"
kabupaten,12,1271,9,2023,1.1135,Basis,97374235741.39,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,10,2023,2.5214,Basis,57879064570.72,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,11,2023,2.0322,Basis,-307965483304.33,"Maju tapi Tertekan"
kabupaten,12,1271,12,2023,1.8476,Basis,-74258195831.73,"Maju tapi Tertekan"
kabupaten,12,1271,13,2023,2.7551,Basis,43621204508.47,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,14,2023,0.4935,"Non Basis",-165888222939.35,"Relatif Tertinggal"
kabupaten,12,1271,15,2023,1.4307,Basis,-55590577899.9,"Maju tapi Tertekan"
kabupaten,12,1271,16,2023,1.5895,Basis,-115724408750.81,"Maju tapi Tertekan"
kabupaten,12,1271,17,2023,2.1955,Basis,17040400105.93,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,1,2024,0.0315,"Non Basis",-30681167839.1,"Relatif Tertinggal"
kabupaten,12,1271,2,2024,0.0009,"Non Basis",-51246915.87,"Relatif Tertinggal"
kabupaten,12,1271,3,2024,0.7305,"Non Basis",-312410895375.61,"Relatif Tertinggal"
kabupaten,12,1271,4,2024,0.8347,"Non Basis",6175216629.58,"Potensial / Cepat Berkembang"
kabupaten,12,1271,5,2024,1.8772,Basis,-4900587398.69,"Maju tapi Tertekan"
kabupaten,12,1271,6,2024,1.525,Basis,-400991004917.28,"Maju tapi Tertekan"
kabupaten,12,1271,7,2024,1.4157,Basis,-677913772519.97,"Maju tapi Tertekan"
kabupaten,12,1271,8,2024,1.3217,Basis,315193898230.85,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,9,2024,1.1378,Basis,112471432509.14,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,10,2024,2.5264,Basis,37235731732.41,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,11,2024,2.0217,Basis,-50449340489.34,"Maju tapi Tertekan"
kabupaten,12,1271,12,2024,1.8517,Basis,37622989690.92,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,13,2024,2.8599,Basis,175354443338.8,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,14,2024,0.4739,"Non Basis",-109015927639.61,"Relatif Tertinggal"
kabupaten,12,1271,15,2024,1.4229,Basis,-28356782050.5,"Maju tapi Tertekan"
kabupaten,12,1271,16,2024,1.5974,Basis,14789293429.47,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,17,2024,2.2393,Basis,44804337995.74,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,1,2025,0.0308,"Non Basis",-2495401162.06,"Relatif Tertinggal"
kabupaten,12,1271,2,2025,0.0009,"Non Basis",35133930.17,"Potensial / Cepat Berkembang"
kabupaten,12,1271,3,2025,0.7115,"Non Basis",-133015978483.55,"Relatif Tertinggal"
kabupaten,12,1271,4,2025,0.7948,"Non Basis",-6014789235.81,"Relatif Tertinggal"
kabupaten,12,1271,5,2025,1.8762,Basis,6989064813.11,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,6,2025,1.491,Basis,-63703462754.09,"Maju tapi Tertekan"
kabupaten,12,1271,7,2025,1.4031,Basis,591026795668.65,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,8,2025,1.8754,Basis,3863647115090,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,9,2025,1.102,Basis,-60784282799.28,"Maju tapi Tertekan"
kabupaten,12,1271,10,2025,2.4655,Basis,-62671425668.35,"Maju tapi Tertekan"
kabupaten,12,1271,11,2025,1.999,Basis,103153005408.65,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,12,2025,1.8083,Basis,-47818365375.21,"Maju tapi Tertekan"
kabupaten,12,1271,13,2025,2.8198,Basis,34510362730.36,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,14,2025,0.4755,"Non Basis",64348364584.1,"Potensial / Cepat Berkembang"
kabupaten,12,1271,15,2025,1.3773,Basis,-68880001393.55,"Maju tapi Tertekan"
kabupaten,12,1271,16,2025,1.57,Basis,9996382218.16,"Maju dan Tumbuh Cepat"
kabupaten,12,1271,17,2025,2.23,Basis,38674735600.21,"Maju dan Tumbuh Cepat"
kabupaten,12,1272,1,2022,0.0641,"Non Basis",-6033136031.07,"Relatif Tertinggal"
kabupaten,12,1272,2,2022,0.0077,"Non Basis",-25109879.77,"Relatif Tertinggal"
kabupaten,12,1272,3,2022,1.133,Basis,-3907979842.33,"Maju tapi Tertekan"
kabupaten,12,1272,4,2022,2.237,Basis,-222455382.04,"Maju tapi Tertekan"
kabupaten,12,1272,5,2022,3.0533,Basis,-104902822.56,"Maju tapi Tertekan"
kabupaten,12,1272,6,2022,0.7138,"Non Basis",-7624268127.51,"Relatif Tertinggal"
kabupaten,12,1272,7,2022,1.5239,Basis,-20893872509.43,"Maju tapi Tertekan"
kabupaten,12,1272,8,2022,1.729,Basis,-70032094779.75,"Maju tapi Tertekan"
kabupaten,12,1272,9,2022,2.567,Basis,-5867539868.92,"Maju tapi Tertekan"
kabupaten,12,1272,10,2022,0.7533,"Non Basis",-11665354226.54,"Relatif Tertinggal"
kabupaten,12,1272,11,2022,1.3625,Basis,-932196649.51,"Maju tapi Tertekan"
kabupaten,12,1272,12,2022,1.5681,Basis,-10475572952.62,"Maju tapi Tertekan"
kabupaten,12,1272,13,2022,0.9934,"Non Basis",-3867364224.92,"Relatif Tertinggal"
kabupaten,12,1272,14,2022,1.4697,Basis,3168979199.27,"Maju dan Tumbuh Cepat"
kabupaten,12,1272,15,2022,3.697,Basis,-17381311785.21,"Maju tapi Tertekan"
kabupaten,12,1272,16,2022,1.2935,Basis,-251060352.55,"Maju tapi Tertekan"
kabupaten,12,1272,17,2022,1.0918,Basis,-2501544169.37,"Maju tapi Tertekan"
kabupaten,12,1272,1,2023,0.0627,"Non Basis",-5097167163.67,"Relatif Tertinggal"
kabupaten,12,1272,2,2023,0.0076,"Non Basis",-13908400.76,"Relatif Tertinggal"
kabupaten,12,1272,3,2023,1.0925,Basis,-86643870465.6,"Maju tapi Tertekan"
kabupaten,12,1272,4,2023,2.2456,Basis,-119316821.27,"Maju tapi Tertekan"
kabupaten,12,1272,5,2023,3.037,Basis,-391977609.31,"Maju tapi Tertekan"
kabupaten,12,1272,6,2023,0.7236,"Non Basis",5629387866.32,"Potensial / Cepat Berkembang"
kabupaten,12,1272,7,2023,1.5236,Basis,-22319842237.63,"Maju tapi Tertekan"
kabupaten,12,1272,8,2023,1.6461,Basis,-45390294389.11,"Maju tapi Tertekan"
kabupaten,12,1272,9,2023,2.5051,Basis,-19545395329.43,"Maju tapi Tertekan"
kabupaten,12,1272,10,2023,0.7414,"Non Basis",-6057940743.8,"Relatif Tertinggal"
kabupaten,12,1272,11,2023,1.3433,Basis,-8841627646.15,"Maju tapi Tertekan"
kabupaten,12,1272,12,2023,1.5948,Basis,6486137335.49,"Maju dan Tumbuh Cepat"
kabupaten,12,1272,13,2023,0.9785,"Non Basis",-2097316502.04,"Relatif Tertinggal"
kabupaten,12,1272,14,2023,1.5956,Basis,36100471987.91,"Maju dan Tumbuh Cepat"
kabupaten,12,1272,15,2023,3.641,Basis,-18502029473.34,"Maju tapi Tertekan"
kabupaten,12,1272,16,2023,1.285,Basis,-1767514284.32,"Maju tapi Tertekan"
kabupaten,12,1272,17,2023,1.0643,Basis,-1994926874.07,"Maju tapi Tertekan"
kabupaten,12,1272,1,2024,0.0618,"Non Basis",-3119034478.46,"Relatif Tertinggal"
kabupaten,12,1272,2,2024,0.0075,"Non Basis",-19416820.57,"Relatif Tertinggal"
kabupaten,12,1272,3,2024,1.0354,Basis,-113285349728.83,"Maju tapi Tertekan"
kabupaten,12,1272,4,2024,2.2292,Basis,-376069416.17,"Maju tapi Tertekan"
kabupaten,12,1272,5,2024,2.9842,Basis,-663608183.83,"Maju tapi Tertekan"
kabupaten,12,1272,6,2024,0.7254,"Non Basis",-1483511602.14,"Relatif Tertinggal"
kabupaten,12,1272,7,2024,1.5727,Basis,84797194953.81,"Maju dan Tumbuh Cepat"
kabupaten,12,1272,8,2024,1.6163,Basis,-18282933033.07,"Maju tapi Tertekan"
kabupaten,12,1272,9,2024,2.3951,Basis,-32191494595.71,"Maju tapi Tertekan"
kabupaten,12,1272,10,2024,0.7334,"Non Basis",-4059241220.56,"Relatif Tertinggal"
kabupaten,12,1272,11,2024,1.3679,Basis,5917962568.07,"Maju dan Tumbuh Cepat"
kabupaten,12,1272,12,2024,1.6128,Basis,5307799069.7,"Maju dan Tumbuh Cepat"
kabupaten,12,1272,13,2024,0.959,"Non Basis",-2294547529.85,"Relatif Tertinggal"
kabupaten,12,1272,14,2024,1.603,Basis,302876795.47,"Maju dan Tumbuh Cepat"
kabupaten,12,1272,15,2024,3.584,Basis,-16646311907.56,"Maju tapi Tertekan"
kabupaten,12,1272,16,2024,1.2858,Basis,-450235142.11,"Maju tapi Tertekan"
kabupaten,12,1272,17,2024,1.0536,Basis,-885414166.03,"Maju tapi Tertekan"
kabupaten,12,1272,1,2025,0.0604,"Non Basis",-1862271293.38,"Relatif Tertinggal"
kabupaten,12,1272,2,2025,0.0073,"Non Basis",-17007838.94,"Relatif Tertinggal"
kabupaten,12,1272,3,2025,0.9989,"Non Basis",-48440031525.94,"Relatif Tertinggal"
kabupaten,12,1272,4,2025,2.157,Basis,-738198588.76,"Maju tapi Tertekan"
kabupaten,12,1272,5,2025,2.8095,Basis,-1553409246.6,"Maju tapi Tertekan"
kabupaten,12,1272,6,2025,0.7415,"Non Basis",32979864545.18,"Potensial / Cepat Berkembang"
kabupaten,12,1272,7,2025,1.5782,Basis,48230927730.4,"Maju dan Tumbuh Cepat"
kabupaten,12,1272,8,2025,2.1877,Basis,229343437571.3,"Maju dan Tumbuh Cepat"
kabupaten,12,1272,9,2025,2.4095,Basis,11482771415.14,"Maju dan Tumbuh Cepat"
kabupaten,12,1272,10,2025,0.694,"Non Basis",-12481212674.91,"Relatif Tertinggal"
kabupaten,12,1272,11,2025,1.3471,Basis,-1881296307.68,"Maju tapi Tertekan"
kabupaten,12,1272,12,2025,1.5304,Basis,-32672966949.87,"Maju tapi Tertekan"
kabupaten,12,1272,13,2025,0.8736,"Non Basis",-8182820868.83,"Relatif Tertinggal"
kabupaten,12,1272,14,2025,1.5751,Basis,-3435805671.07,"Maju tapi Tertekan"
kabupaten,12,1272,15,2025,3.4585,Basis,-21097420081.66,"Maju tapi Tertekan"
kabupaten,12,1272,16,2025,1.22,Basis,-5765916575.84,"Maju tapi Tertekan"
kabupaten,12,1272,17,2025,1.0299,Basis,-758433173.63,"Maju tapi Tertekan"
kabupaten,12,1273,1,2022,0.7115,"Non Basis",-20744908867.28,"Relatif Tertinggal"
kabupaten,12,1273,2,2022,0.0021,"Non Basis",-2615612.48,"Relatif Tertinggal"
kabupaten,12,1273,3,2022,0.2665,"Non Basis",3520024514.95,"Potensial / Cepat Berkembang"
kabupaten,12,1273,4,2022,0.9316,"Non Basis",-42822085.89,"Relatif Tertinggal"
kabupaten,12,1273,5,2022,3.2345,Basis,230806059.41,"Maju dan Tumbuh Cepat"
kabupaten,12,1273,6,2022,0.9031,"Non Basis",-4287034782.62,"Relatif Tertinggal"
kabupaten,12,1273,7,2022,1.5145,Basis,-8974118521.83,"Maju tapi Tertekan"
kabupaten,12,1273,8,2022,2.1376,Basis,-18178387589.06,"Maju tapi Tertekan"
kabupaten,12,1273,9,2022,2.3553,Basis,2896087605.64,"Maju dan Tumbuh Cepat"
kabupaten,12,1273,10,2022,0.5398,"Non Basis",-1448797729.69,"Relatif Tertinggal"
kabupaten,12,1273,11,2022,0.8901,"Non Basis",860846575.78,"Potensial / Cepat Berkembang"
kabupaten,12,1273,12,2022,1.0768,Basis,-2420062558.63,"Maju tapi Tertekan"
kabupaten,12,1273,13,2022,0.6314,"Non Basis",16438878.39,"Potensial / Cepat Berkembang"
kabupaten,12,1273,14,2022,2.2342,Basis,1591776348.66,"Maju dan Tumbuh Cepat"
kabupaten,12,1273,15,2022,2.4028,Basis,-1041737894.93,"Maju tapi Tertekan"
kabupaten,12,1273,16,2022,1.3705,Basis,-11447188.58,"Maju tapi Tertekan"
kabupaten,12,1273,17,2022,0.7156,"Non Basis",-74358151.08,"Relatif Tertinggal"
kabupaten,12,1273,1,2023,0.7115,"Non Basis",-5390960172.86,"Relatif Tertinggal"
kabupaten,12,1273,2,2023,0.0021,"Non Basis",-3532125.08,"Relatif Tertinggal"
kabupaten,12,1273,3,2023,0.2696,"Non Basis",663443234.23,"Potensial / Cepat Berkembang"
kabupaten,12,1273,4,2023,0.939,"Non Basis",1171889.17,"Potensial / Cepat Berkembang"
kabupaten,12,1273,5,2023,3.2421,Basis,-66178067.7,"Maju tapi Tertekan"
kabupaten,12,1273,6,2023,0.889,"Non Basis",-10232436163.19,"Relatif Tertinggal"
kabupaten,12,1273,7,2023,1.5189,Basis,-5249310352.51,"Maju tapi Tertekan"
kabupaten,12,1273,8,2023,2.0341,Basis,-21522595569.77,"Maju tapi Tertekan"
kabupaten,12,1273,9,2023,2.2845,Basis,-8106836925.38,"Maju tapi Tertekan"
kabupaten,12,1273,10,2023,0.5194,"Non Basis",-3214466559.47,"Relatif Tertinggal"
kabupaten,12,1273,11,2023,0.8899,"Non Basis",-804951987.09,"Relatif Tertinggal"
kabupaten,12,1273,12,2023,1.077,Basis,-1354248938.22,"Maju tapi Tertekan"
kabupaten,12,1273,13,2023,0.6202,"Non Basis",-571393519.08,"Relatif Tertinggal"
kabupaten,12,1273,14,2023,2.264,Basis,1500285148.28,"Maju dan Tumbuh Cepat"
kabupaten,12,1273,15,2023,2.3418,Basis,-6657118980.17,"Maju tapi Tertekan"
kabupaten,12,1273,16,2023,1.3681,Basis,-477720990.18,"Maju tapi Tertekan"
kabupaten,12,1273,17,2023,0.6852,"Non Basis",-760678799.01,"Relatif Tertinggal"
kabupaten,12,1273,1,2024,0.7117,"Non Basis",-7622414261.94,"Relatif Tertinggal"
kabupaten,12,1273,2,2024,0.002,"Non Basis",-4022124.55,"Relatif Tertinggal"
kabupaten,12,1273,3,2024,0.2709,"Non Basis",-1082406807.74,"Relatif Tertinggal"
kabupaten,12,1273,4,2024,0.9406,"Non Basis",-47267863.06,"Relatif Tertinggal"
kabupaten,12,1273,5,2024,3.2603,Basis,-63017700.78,"Maju tapi Tertekan"
kabupaten,12,1273,6,2024,0.8681,"Non Basis",-15532169524.66,"Relatif Tertinggal"
kabupaten,12,1273,7,2024,1.5395,Basis,3204403189.72,"Maju dan Tumbuh Cepat"
